No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
2220	2019年1-3月銷量減少，4月以後的訂單情況也十分嚴峻，面臨這種局面的企業經營者紛紛對前景持慎重態度。	4.000	4.125	0.0	0.927	news
2221	搭載新一代旗艦SoC驍龍855，4800萬畫素加OIS光學防抖拍照，全功能NFC加持，補足了16th上的不足。	6.333	3.286	0.471	1.278	news
2222	一項新的研究分析了不同型別的飲食，並揭示了它們與那種癌症最密切相關，例如沒有食用足夠的水果和蔬菜被認為與口腔癌相關性更高。	4.667	2.833	0.943	1.572	news
2223	近一年來，Intel處理器缺貨問題嚴重影響了整個PC行業的發展，尤其是筆記本，市場需求旺盛卻得不到滿足，那是相當的憋屈，同時也給了AMD趁虛而入的良機。	4.556	4.556	0.685	1.707	news
2224	Google一如所有的爆料所道，為這產品線帶來兩名定價較親民的新成員，只要400美元的Pixel3a和480美元的Pixel3aXL。	6.500	5.000	0.5	1.512	news
2225	許多使用者反映，自己莫名其妙被逾期了，即根據合同約定在還款日足額將款項打入小米金融APP內，卻收到了資金出借方——民生銀行的逾期警告簡訊。	3.714	4.444	0.452	1.771	news
2226	據兩位訊息人士透露，週四，特斯拉公司礦產採購的負責人在一次行業會議上表示，由於採礦業投資不足，特斯拉預計近期全球鎳，銅和其他電動汽車電池礦物短缺。	3.857	5.500	0.35	0.764	news
2227	為了緩解壓力，Intel推出了22nm的B365晶片組規格的主機板，即把H270改成支援8、9代酷睿處理器，同時支援Win7系統的使用。	5.375	3.000	0.484	1.633	news
2228	即使起步遇上挫折，但毫無疑問地智慧手機的下一個浪潮是可摺疊螢幕手機，這也確定會獲得了新世代AndroidQ在系統端的支援。	5.667	4.778	0.667	2.043	news
2229	一個有缺陷的Windows更新或許會令人煩惱，但還不足以引起人們的恐慌，但是如果是數百名被警方監控的嫌犯或者有前科的罪犯突然失控呢？	3.889	5.375	0.737	1.495	news
2230	智慧機市場已經陷入了殘酷的攝像頭大戰，除了拼命提升主攝的規格，廠家們還在攝像頭的數量和位置排布上做足了文章。	5.000	3.500	0.707	1.323	news
2231	日本作家、精神科醫師水島廣子指出，這樣的行為當然必須道歉，但是一本大眾雜誌竟然刊登這樣的報導，也凸顯了日本針對女性的年齡歧視問題。	3.667	5.111	0.471	1.449	news
2232	要一起享受幸福美滿的生活，孩子是無價之寶，永遠記住，所有的東西都可能是別人的，都可能是假的，只有孩子才是真正自己的東西，多生孩子吧！	6.000	6.000	1.323	1.155	news
2233	華為也將在遵守適用的法律法規基礎上，一如既往地積極參與到相關標準與產業組織中，通過不懈貢獻，與客戶和夥伴一起，構建良性健康、公平開放、可持續發展的產業生態。	5.875	2.875	0.781	1.364	news
2234	由一群低地球軌道衛星實現，Starlink將為幾乎沒有網路連線的人群提供快速，可靠的網際網路，包括農村和現有服務過於昂貴或不可靠的地方。	6.857	5.571	0.35	0.495	news
2235	對於旁觀者而言，建築的崩塌代表著這座宗教與文化紀念碑的毀滅性損失；而對於巴黎消防隊來說，這意味著現場400多名消防員的性命正受到威脅。	3.125	6.125	0.599	0.927	news
2236	在這樣一個地方，市場份額或移動技術的?變不只是理論上對顛覆進行討論那樣簡單，而是可能對一個社群造成致命一擊。	3.875	6.000	0.599	0.756	news
2237	Dell在幾個月前推出的新款XPS13收穫了頗多的好評，但如果你對筆記本的需求不僅僅滿足於傳統的樣式，那還有沒有更適合的選擇呢？	5.889	3.222	0.875	1.931	news
2238	在本屆Computex上Dell給出了答案，新發布的XPS132-in-1堪稱是品牌現有最漂亮的筆記本之一。	7.000	4.000	0.816	1.633	news
2239	不光如此，戴爾還在XPS13的硬體基礎上做了更多的改進，比如說位置更合適的相機或是HDR螢幕，這些都為XPS132-in-1加分不少。	6.250	3.250	0.661	1.479	news
2240	柯伊伯帶天體由於遠離太陽，它們可以在寒冷的宇宙中徘徊數十億年不受幹擾，因此自太陽系形成以來幾乎沒有變化。	5.000	1.714	0.0	1.03	news
2241	但在今早的第五個符文現身後，煙霧開始加劇、不時地噴湧出更大的橙色羽狀物、甚至偶爾還會吐出熔岩和導致地面晃動。	3.667	5.857	0.471	1.807	news
2242	彭博社的一篇新文章強調了一些客戶和員工對蘋果零售業務狀況的挫敗感，特別是在前零售業巨頭安吉拉·阿倫茨引入變革之後。	4.000	4.222	0.0	0.786	news
2243	據路透社報道，三星電子本週二表示，他們當前尚無法確認可摺疊手機GalaxyFold的具體出貨日期，並且就出貨延期向已經預定了這部裝置的美國消費者進行了道歉。	3.667	3.333	0.667	1.563	news
2244	一個非常罕見的第一代iPod，原廠包裝甚至連保護膜都沒有撕開的完美品相，已經出現在eBay的拍賣頻道，要價19995美元，超過它釋出時價格399美元的50倍。	4.750	5.625	0.661	0.992	news
2245	兩國表面上立場堅定，特朗普突然威脅加徵關稅，但訊息顯示此前雙方各有退讓，協議內容未必符合外界期望，不確定性猶存。	3.556	4.625	0.497	1.111	news
2246	曉羊教育、課程幫、好專業、學業有方、未來規劃局、壹鼎生涯、優志願、百年育才、辰知等玩家都在追趕這波改革紅利，36氪也曾為新高改市場做過深度分析。	5.857	4.857	0.833	1.641	news
2247	說實話，我從事大氣科學方向的學習也有些年頭了，對於這個概念我還把握不好，別說不從事這個方向學習的成人，更不要提知識面更窄的孩子們了。	3.444	3.444	0.497	1.641	news
2248	從美國進口中國科技類產品重點徵稅清單來看，新一輪2000億美元商品主要涉及計算機及零部件、通訊裝置、電視攝像機等。	5.000	2.143	0.0	1.245	news
2249	隨著美國禁令逐步生效，越來越多的企業選擇與華為停止合作，其中包括谷歌、英飛淩、ARM等等，現在華為幾乎每天都會迎來一個壞訊息，令人心揪。	3.222	4.556	0.629	1.892	news
2250	研究人員發現，將監禁期間無能力犯罪的情況考慮在內，曾入獄服刑的人在被判決後5年內再次被逮捕/定罪的概率有輕微的下降。	6.000	4.857	0.0	0.833	news
2251	路演超額認購的底氣已經讓瑞幸將發行價定在了17美元的區間上端，而25美元的開盤價、飆升50%瘋狂，還是讓人不得不感慨這樣的行情有些匪夷所思。	4.167	6.333	0.898	1.247	news
2252	我，36歲，駕齡3年，4w公里朋友A，35歲，駕齡6年，15w公里A約我五一出去旅遊，正好我老婆帶孩子還在老家休哺乳假，於是我就答應了。	5.429	2.714	0.495	1.578	news
2253	這次主題中登場的共有名偵探皮卡丘、噴火龍、胖丁和魔牆人偶四位角色，重點是，他們外型與聲音都將與電影版中一致。	5.833	4.800	0.898	0.748	news
2254	提出這項法案的議員AaronPeskin稱舊金山有責任去監管技術的過度使用，因為開發這些技術的公司總部就在這裡。	4.714	2.571	0.452	1.05	news
2255	所以各種出清建議、出清政策、出清要求的檔案隨之而來，我最早見到的一份是2018年8月28日下發的某車型追加銷售獎勵公告。	5.000	4.667	0.577	0.943	news
2256	北京時間5月30日訊息，自從2003年人類基因首次被繪製以來，科學家一直試圖尋找導致自閉症的特定基因。	5.333	3.300	0.471	1.952	news
2257	一年後，保時捷又為NSUMotorenwerke公司研發了一款採用水準對置發動機的原型車Type-32，可惜的是最後兩款原型車都沒能撐到量產。	3.375	3.444	0.696	1.066	news
2258	天貓蘇泊爾向北向南專賣店14日10點聚划算279元，前2000半價，實付到手價139.5元，32㎝大炒鍋，價格很不錯的，喜歡的值友可以關注。	5.500	2.875	0.707	1.763	news
2259	新的研究發現，如果古代金星曾經是浩瀚海洋的家園，那麼潮汐的拖拽可能減緩了這顆行星的自轉速度並使其變成大家現在所知的死氣沉沉的世界。	4.600	3.200	0.49	1.661	news
2260	在正式釋出之後，國外知名評測頻道JerryRigEverything就放出了耐用性測試，讓我們一起來看看吧！	5.000	3.000	0.0	1.604	news
2261	據TechSpot網站報道，像Roku、AppleTV和亞馬遜FireTV這樣的智慧電視服務比以往更受歡迎，不難看出原因。	6.000	4.500	0.0	1.732	news
2262	根據明斯特大學的行星學家的研究，44億年地球與忒伊亞的碰撞不僅形成了月球，還帶來了使地球變得宜居的水。	5.333	4.286	0.471	1.278	news
2263	美國海軍飛行員需要接受最嚴格的訓練，但有些時候，他們也會剋制不住內心的調皮情緒，畫出一道少兒不宜的航跡。	5.500	5.143	1.118	0.833	news
2264	雷軍和林斌本週赴印度進行商務活動，昨天，一張雷軍身穿印度傳統服飾、被網友親切稱為雷長老的照片引發米粉熱議。	5.500	5.429	0.5	0.728	news
2265	來自印度電信管理局的資料顯示，印度平均每GB流量的單價為10.52盧比，約合人民幣1.05元，他情不自禁直呼太便宜了。	6.556	6.222	0.497	1.315	news
2266	雖然亞馬遜預設的臺幣匯兌價格並不好，但它電子書的定價卻非常誘人——就算是加上刷卡手續費，都還比在國內通路便宜。	6.429	5.375	0.495	1.798	news
2267	車到了，簡單說幾句內飾比我想像的好，當時驗車的時候買看著在太陽下曝曬的新車簡直佛了，坐進駕駛艙感覺還可以，比不上E級，但是感覺打平5系問題不大。	6.000	4.833	0.756	1.572	news
2268	十弋耐高溫，家居常用，簡約經典，手感舒適~天貓晶家家居專營店當前售價9.9元，直降好價，內含6只，無鉛玻璃材質，耐高溫到100度。	6.000	2.375	0.0	0.992	news
2269	天貓粘品彙辦公專營店本款產品現售價8.4元，領取5元優惠券後實付3.4元包郵，價格實惠，粘性持久，耐磨抗拉。	6.429	4.875	0.495	1.615	news
2270	過去，出於對大局和行業發展的考慮，儘管聯想承受了遠超想像的巨大名譽和經濟損失，但我們始終不願意過多地談及細節。	3.875	4.625	0.599	0.992	news
2271	在第一家瑞幸咖啡店開門營業不到18個月後，在2019年第一季度虧損掉5.3億人民幣後，瑞幸在美國正式上市了。	4.714	5.286	1.03	0.7	news
2272	幾年前，總部位於加利福尼亞的WillowGarage推出了一款名為PR2的雙臂輪式機器人，其被設計用於機器人研究，但不幸的是該公司已經停業。	3.600	3.800	0.49	1.249	news
2273	往往我在診間外面等了一或兩個小時，或排到70幾號，100多號，可是推門進去，卻看到醫生對我微笑，他明明是從一開始就坐在那個座位的人，卻還是維持耐心，沒有疲態。	7.429	5.250	0.495	1.199	news
2274	據媒體報道，江蘇南京的陳女士一家去年6月通過自如租房，但是入住僅僅4個月後，2歲半的兒子就患上了白血病，11月4日住院到2月14日僅僅100天便不幸去世。	3.125	4.222	0.331	1.227	news
2275	無論發生地震、火災或是其他災害，只要我們所在的建築物變得不安全了且有可用的逃生通道，就需要從建築物撤離出來。	4.571	5.500	0.495	0.764	news
2276	倫古在信中說，坦贊鐵路紀念園的建設是贊中建交55週年友誼史上的標誌，顯示了兩國堅定不移的友好關係，尚比亞人民將永遠感激並銘記中國的無私與慷慨。	7.000	4.667	0.816	0.745	news
2277	大眾對於紅葡萄酒是否真能延年益壽，仍保有強烈的科學興趣，不幸的是，支援紅酒對健康有益的論點可能褒貶不一。	4.833	3.000	0.373	1.414	news
2278	為什麼要去汙名化長大呢，每個階段都有它美好的地方，長大讓我們有能力承擔更多人的眼光，有能力突破這些，堅持做自己喜歡的事。	6.857	4.750	0.35	1.854	news
2279	而行動裝置原廠所配備的耳機不論是有線或是無線，其音質往往是普通而已，而且對於隔絕環境噪音的能力也不夠理想。	4.222	2.250	0.416	0.829	news
2280	雖然自己仍在中共政權強力維穩的恐懼中，但已做好『站出來』的準備，『中共大限已至』，相關言論引發各界關注。	4.444	4.625	0.956	0.484	news
2281	畢竟是自己選擇的路，走得不順、走得顛簸，也就是自己的責任，再也無法任性地說──做這些事情又不是我樂意的。	4.500	5.571	1.893	2.06	news
2282	這種狀態稱為反芻思維，即將注意力集中在不幸的事件上，持續關注自身的消極情緒，反復思考可能的原因和後果。	4.375	3.111	0.484	1.728	news
2283	至於政府表示要堵塞漏洞，他認為無可能只有20日諮詢，當局應整合各界意見並重新諮詢，否則只會令人覺得政府是別有用心。	3.875	4.750	0.599	1.639	news
2284	從目前電影版的故事來看，像是典型的我來拯救地球的影片，而反派DoctorRobotnik還找來金凱瑞。	5.400	3.111	0.49	1.523	news
2285	初步調查顯示，女童沒有接種今季季節性流感疫苗，潛伏期內沒有外遊，她的弟弟最近出現發燒，已經求醫，無須入院，情況穩定。	5.556	3.125	1.066	0.927	news
2286	吉利汽車行政總裁桂生悅出席股東大會後表示，中美貿易摩擦的確令消費者信心下降，但相信中央已高度關注，並會推出政策剌激消費。	6.000	5.143	0.756	1.457	news
2287	曲周縣北部有個張莊，全村3400畝地，只有1780畝勉強能種植農作物，1943年發大水，村裡460多口人餓死了一多半。	2.625	5.143	0.484	1.457	news
2288	知名YouTube硬漢兄弟成員之一的黃包包近日與網紅女友閃亮亮的不雅片3度外流，除了尺度較先前兩部外流片大上許多，兩人均正臉入鏡，引爆網友熱議。	3.444	4.444	0.497	1.165	news
2289	北京時間5月27日訊息，據國外媒體報道，我們的大腦非常發達，現已進化至可以構建人造大腦的程度，通過人造大腦有助於科學家更深入地分析人類大腦。	6.143	5.429	0.833	1.678	news
2290	有次看見愁眉苦臉的友人，明明老同事大夥兒久久才出來聚餐一次，大家都興高采烈地吃著義大利麵，他卻像吃著苦瓜似地，坐在長桌的最後一個位置不發一語，板著張苦瓜臉。	3.667	3.625	0.471	1.218	news
2291	據外媒NewAtlas報道，對於不喜歡前往自助洗衣店的公寓居民來說，可以使用緊湊型洗衣機-但洗好的衣服需要烘乾時該怎麼辦呢？	4.625	3.429	0.484	1.178	news
2292	我很高興有男性讀者主動詢問這個問題，因為在兩性關係經營領域裡，通常都是女人關心情感面的維繫，男人則更在乎把妹攻略和床上要怎麼表現這些事而已。	6.222	4.500	0.629	0.866	news
2293	從下個月開始，這些認證將出現在廣告中，讓觀眾知道這些診所是提供墮胎還是不提供墮胎服務，以防止觀眾被誤導。	5.000	3.000	0.0	1.414	news
2294	雖然新照片與舊景點圖片的風格沒有太大的差別，但它巧妙在故作不經意地將穿了TheNorthFace服裝的人物和品牌Logo亮了出來。	5.444	3.000	0.497	1.764	news
2295	為了對抗共同的敵人Google，遊戲市場死對頭微軟與Sony化敵為友，宣佈將合作發展遊戲雲端服務，以及影像感測器、AI技術。	6.111	4.375	0.567	1.111	news
2296	蘋果的回答是肯定的，從去年下半年開始，蘋果頻頻對外釋出向服務轉型的訊號，甚至在今年的春季釋出會上，徹底拋開硬體，全力宣傳其流媒體和金融服務。	5.778	5.333	0.416	0.667	news
2297	目前，全球主要國家均在搶佔5G商用部署，爭奪新一輪產業鏈的高地，國家間的激烈競爭，可不會只為了一個噱頭。	5.167	6.333	0.373	1.886	news
2298	但這項研究無疑是一大突破，將會對愛滋病患者的生活產生巨大的影響，因為如果正確服用藥物他們不會影響伴侶了。	6.778	5.000	0.629	1.247	news
2299	持續脫水，尿液少、不易排出體內廢物，就可能形成結石或泌尿道感染；同時腎臟血量減少，血液變濃稠，氧氣及營養的供給停滯，也會損害腎臟細胞	3.000	3.778	0.707	1.75	news
2300	我認為，我們之所以變得如此冷漠無情，最大原因並不在於大家經常掛在嘴上的家庭解體、個人主義化，而是受到源自排他性家庭主義的歧視與嫌惡所影響。	3.750	4.556	0.433	1.499	news
2301	珍珠奶茶和其他珍珠飲料近年在日本掀起熱潮，然而與臺灣不同的是日本人現在依然無法帶著平常心看待珍珠茶飲，甚至覺得大人喝起來很羞恥？	4.375	4.889	0.484	1.37	news
2302	財政部週一晚宣佈，把對一系列美國商品徵收的關稅稅率從10%提高到20%或25%，這是中國對特朗普總統上週五對更大範圍的中國商品提高關稅採取的首批報復措施。	4.667	4.000	0.471	1.291	news
2303	房主卡倫‧阿爾法諾當時剛從外面散步回來，她看到鱷魚時並不驚慌，反倒稱沒有什麼事比在家門口遇到一隻鱷魚更酷了。	5.400	6.500	0.49	1.118	news
2304	但當發生地震或其他自然災害期間或之後，交通燈熄滅了，其他司機驚慌失措，到處都是殘骸，人們歇斯底里地四處奔跑，此時自動駕駛汽車又該怎麼做呢？	4.000	5.500	0.5	0.5	news
2305	第一個問題我會從英語學科出發來解答，作為某知名培訓機構的集團培訓師，我會儘可能提供可操作的誠懇的建議，而不是打雞血的、傳奇的、勵志的故事。	5.875	4.714	0.599	1.485	news
2306	網際網路正在發生分裂，各國家和公司很快將被迫對自己的網路未來做出一個嚴酷的選擇，即選擇西方模式還是由中國共產黨所建立的模式。	4.000	3.571	0.866	1.294	news
2307	與用於規避正常謊言檢測方法的技術不同，研究人員發現，接受腦成像謊言檢測測試的人可以通過兩種思維技術大幅降低結果的準確性。	4.625	4.500	0.484	1.732	news
2308	動物形象的主人公反抗蠻橫上司等搞笑風格十分突出，相關人士認為，人們對工作方式相關問題的意識迅速增強，以喜聞樂見的方式描述實際情況的漫畫受到關注。	6.333	4.800	0.471	0.748	news
2309	福智臺南分苑長許啟春說明，一旦經典智慧深植於內心後，不僅能提升良好的待人處事能力，同時長養尊師敬道、孝悌感恩、自利利人的良善美德，成為奠基祥和世界的力量。	7.375	4.333	0.484	1.563	news
2310	近日，滴滴出行APP內出現特惠拼車功能；4月15日，滴滴順風車事業部總經理張瑞通釋出公開信，列舉了半年以來，滴滴順風車在安全事情上做的若干措施。	5.556	2.444	0.497	1.257	news
2311	和別人說著話、做著事，思緒卻不由自主地走神，過了好一會才回過神來；經常感到煩躁、不耐煩，對手頭的事情提不起興趣，特別容易分心。	3.500	5.333	0.5	1.563	news
2312	國際研究暨顧問機構Gartner近日針對企業執行長和資深高階主管進行調查，結果顯示企業成長仍舊是執行長2019和2020年的首要目標。	5.286	2.000	0.452	0.577	news
2313	他指出，港鐵去年再在其他兩個連線縫發現相同情況，相關檢查及測量申請表格亦缺失，港鐵就事件多次向禮頓發出不合格報告，並要求禮頓拆除及重建。	3.333	5.333	0.471	0.943	news
2314	民主派會議召集人毛孟靜批評，律政司司長鄭若驊以及保安局局長李家超，在立法會保安事務委員會的特別會議上，回應提問時言不由衷和迴避問題。	3.857	3.556	0.35	1.707	news
2315	先前也謠傳光陽可能會在近期發表較大功率、且Ionex電池比當前更大的電動車，或許此次的活動也將為傳聞中的光陽較大功率電動車的發表活動也不一定。	5.778	5.250	0.786	1.479	news
2316	有研究顯示，吃比較多飽和脂肪食物會影響記憶力，例如肥肉、皮層、雞油、豬油，還有全脂奶品，以及部分植物油，例如椰子油和棕櫚油。	4.375	2.889	0.484	1.728	news
2317	這個世界上很多人都知道羅本在右邊路用左腳快速觸球之後的計劃，然而能跟得上步伐或者不被甩開的人，少之又少。	5.000	3.889	0.707	1.969	news
2318	24分鐘的時間裡砍下高效的17分6板3助攻，考辛斯用壓倒性的實力讓德克爾感受到力量上的差距，也讓布萊恩特瞭解到火鍋的滋味。	5.429	4.857	1.05	0.833	news
2319	曾以房仲為業的薛姓男子，今年3月起陸續在臺南破壞多輛電動機車Gogoro後被逮送辦，不改惡習，不僅持續作案，還跟蹤妙齡女子返家，遭斥責後亮刀恐嚇，昨晚被拘提。	2.333	5.500	0.943	1.118	news
2320	如同近期亞馬遜員工稱公司因為怕機器人冷而拒絕在高溫情況下開空調，面對類似的問題，我們該怎麼處理人類和機器之間的關係？	4.714	3.889	0.452	2.131	news
2321	香港豬肉行總商會理事長許偉堅表示，若發現豬隻受感染，不會反對屠宰所有豬隻；但豬隻是業界財產，若沒有問題，應該盡快放行豬隻。	5.000	3.444	0.667	1.423	news
2322	適用於兩款熱門瀏覽器的WDAG提供了和MicrosoftEdge相同的硬體隔離技術，當使用者訪問不受信任的網站時候自動將使用者重定向至隔離的Edge會話中。	5.667	3.833	0.471	1.067	news
2323	從需求端來看，一線和新一線城市聚集了大量的年輕人，他們工作節奏快，生活壓力大，對食物的需求，除了果腹和營養均衡，還逐漸衍生出便捷以及更多健康的需求。	5.125	3.100	0.599	1.375	news
2324	一項新的研究揭示了兩種相對簡單的方法可用於欺騙大腦成像測謊儀，它使用功能性MRI機器而不是傳統的測謊儀系統。	4.667	3.833	0.471	1.067	news
2325	習近平在賀電中表示，值此陛下加冕之際，我謹代表中國政府和中國人民，並以我個人的名義，向你和泰國人民致以誠摯的祝賀和良好的祝願。	6.667	4.500	0.471	0.957	news
2326	近日，一則辦理去美國的簽證時，居然要上報自己的QQ和微博賬號給美國政府審查的訊息在網路上熱傳，並引起了一些中國網民的擔心，是不是以後不能隨便批評美國了。	3.167	5.833	0.373	0.687	news
2327	這座城市有一群野心勃勃的人，他們不但可以將房子搭建得有趣、有顏、又有料，更打算將明天也塗上屬於自己的顏色。	7.000	5.375	0.667	1.576	news
2328	隨著比特幣數量越來越少，挖幣的難度也逐漸加大，而且耗電量激增，所以比特幣價格飆升很大一部分原因來自於成本過高。	4.375	3.600	0.484	1.8	news
2329	按照Yonhap的說法，確保產品可靠性需要的時間比三星原先預想的更久，而且行動網路使用方面的許可也要重新花精力去弄。	4.125	3.444	0.781	1.257	news
2330	他們本星期二在餐廳光顧自助晚餐，進食包括凍長腳蟹及凍龍蝦，其後出現腹痛、噁心、嘔吐、腹瀉及發燒等病徵，全部人已求醫，情況穩定，其中兩人需入院。	3.429	4.250	0.495	1.09	news
2331	這牽涉到法院如何在政治對立、媒體品質堪慮、社會價值衝突的大環境下，參與塑造公開發言者的言論尺度；此課題攸關臺灣民主發展的品質，值得認真關注。	6.000	4.600	1.414	1.2	news
2332	為保障使用者自由選擇權，兩部門在通知中要求運營商嚴禁限制老使用者選擇新套餐等行為，切實增強使用者獲得感。	5.625	4.000	0.857	1.118	news
2333	為保證投遞效率，不少快遞員在未取得收件人同意的情況下，單方面選擇將快遞投入快件箱，由此引來不少消費者的抱怨和投訴。	3.375	4.500	0.484	0.5	news
2334	我自己沒遇過特別大的，但同事丁丁見過超驚人尺寸的阿公，根據丁丁的分析，那個阿公一定曾對他的生殖器動過手腳。	5.167	4.143	0.373	1.641	news
2335	但具體到連鎖百強的細分業態中，還是難以突破區域龍頭髮展不均、大型超市增長趨弱、百貨超市業績平平的困局。	4.333	3.286	0.471	1.906	news
2336	iFixit猜測底下的微關開可能也有被改動到，採用新的合金或熱處理方式來延長壽命並減少誤按，但對此並沒有太明確的證據。	5.000	2.714	0.0	1.03	news
2337	抗生素是用以抑制細菌感染的用藥之一，若因病需要使用抗生素時，醫師或藥師都會特別叮囑一定要把所有的抗生素吃完，以免發生更嚴重的抗藥性問題。	5.111	4.375	0.314	0.992	news
2338	坦白說，我是耳根子硬的人，很怕被說一定要怎樣怎樣，絕對不可以這樣那樣，後來想想，與其顧慮一堆，還不如我自己來吧。	5.400	3.571	0.49	1.294	news
2339	首先它具備卓越的耐用性，不僅獲得了IP68防水防塵等級和MIL-STD-810F認證，而且能夠在零下10度的環境下正常工作。	6.500	5.000	0.5	2.777	news
2340	這款創新的織物鋰電池能量密度高達超過450瓦時/公升，柔軟度極佳，可摺疊彎曲至半徑小於1毫米，即使摺疊超過1000次，其效能仍然保持不變。	5.889	2.889	0.737	1.449	news
2341	這款卡套採用環保PP+高透PC材質，高透耐磨，不易折斷，耐用性比較強，58*105mm尺寸，厚度5mm，適配一般證件卡。	6.000	2.571	0.756	1.678	news
2342	近期好價，有需要的值友可以入手~PE全材料，點斷連卷式，平口垃圾袋，質地厚實，韌性強，簡潔方便，耐磨不易破損。	6.600	4.833	0.49	1.462	news
2343	摩根士丹利、瑞士信貸等四大外資最新出爐報告，態度轉向悲觀，預期美中貿易談判恐朝加徵關稅演進，瑞信證券更模擬華為若暫停出貨，臺積電等15家臺廠獲利將大縮水。	3.333	5.000	0.471	1.549	news
2344	京東到手價137元包郵，買一送一，超值好價，高品質經久耐用線材，MFI認證之選，有需求的值友一定不要錯過。	6.000	4.111	0.667	2.025	news
2345	筆身立體浮雕，畫面栩栩如生~提起施耐德，腦中出現的應該是電氣開關，但如果身邊有熟悉的德國友人，施耐德就是比較常見的書寫工具了。	5.286	3.250	0.452	2.046	news
2346	值友9164898929結實耐用，讓貓咪玩的更歡樂~天貓精選實付5.9元包郵，近期好價，感興趣的值友不要錯過哦~	6.000	5.000	0.0	0.816	news
2347	正方形相紙無須剪裁、方便直接列印社群媒體如Instagram相片，亦適合製作賀卡或裝飾物，照片貼紙可以隨意裁切至不同尺寸及多種有趣造型。	5.667	4.667	0.471	0.943	news
2348	生活於香港，急速的並不只有步伐，有時連說話時都會帶著一股不耐煩的心急語調，特別是面對親密的人，一刻的耐性也不願保留。	3.444	4.667	0.497	1.155	news
2349	今年五四青年節恰逢五四運動100週年，習近平總書記將節日的祝賀再次送與全國各族各界青年，也將殷切的期待寄予億萬朝氣蓬勃的中國青年。	6.571	4.500	0.495	1.732	news
2350	在認識到美國能入侵幾乎任何系統之後，北京計劃採用含糊的安全性的方法，執行定製作業系統讓美國難以監視中國。	4.429	5.167	0.904	1.213	news
2351	受汽車銷售縮減和後續汽車研發成本攀升影響，本季度營業淨虧損為25.040億元人民幣，同比增長了68.2%。	4.500	4.625	1.0	0.857	news
2352	感謝這些人讓我們知道被珍愛、被重視是一種什麼樣的感覺，從此你才有能力不去妥協接受那些不足夠在意你的人。	7.000	5.333	0.775	1.414	news
2353	最新訊息是，這名瘋狂的半癱瘓男子已經駕駛著自己的PolarisRZR，成功地在探索頻道的見證下完成了這項挑戰。	6.429	4.250	0.495	2.278	news
2354	判決指出，許男2014年6月25日晚上9時工作後返家，因陳女叼念、責罵，且聲音愈來愈大，許男不耐煩要求她不要再念了，雙方起嚴重口角。	3.375	5.750	0.696	1.299	news
2355	很多人會喜歡大吃一頓來紓解壓力，而且越吃高熱量的食物才會覺得越紓壓，然後因為這樣讓身體吃進過多的熱量，不知不覺之間就讓體重就往上增加。	3.571	4.500	0.495	1.118	news
2356	美國密西西比一個州議員，嫌老婆脫衣服脫得太慢，他等行房等得不耐煩，把老婆痛打一頓，他吃上家暴罪，議會同僚和州長都要他辭職。	3.000	6.000	0.707	1.414	news
2357	因此，有任何男性讀者覺得精進學習兩性相處的智慧很重要時，我就會覺得你好棒，心態上已經領先大部分男性囉！	6.500	4.625	1.0	2.497	news
2358	一名患銀屑病多年的31歲姓陳青年，昨日在大埔富亨?寓所墮斃，遺書透露自己不堪病魔折磨，加上財困而選擇走上絕路。	2.625	4.333	0.484	0.667	news
2359	毛嘉慶在臉書發表示，統獨是中華民國到臺灣後，歷史與政治的弔詭，民選總統後，演變為各不同立場政黨謊言交錯的政治算計籌碼。	4.625	4.625	0.857	1.654	news
2360	白白白熊深層滋養皮革，另皮具持久如新~網易考拉目前拼購售價9.9元，近期入手好價，需要的值友可以關注下~	5.286	3.000	0.452	1.604	news
2361	這些年來，網路上可取得資訊的數量和格式已經有了劇烈的改變，不論是影像、影音內容的大幅成長，或是增添了更多可透過擴增實境模式檢視的3D物件。	6.000	4.556	0.816	1.165	news
2362	隨著共用單車的爆發和智慧門鎖的快速落地，自行車鎖和門鎖均快速完成了智慧化轉變，實現聯網管理，用藍芽、指紋等替代鑰匙等，一定程度上革新了傳統車鎖和門鎖市場。	6.857	4.167	0.833	1.213	news
2363	任正非之女、華為前CFO孟晚舟被加拿大扣留，5G裝置在海外遭到美國及其盟國的地址，穀歌完整版安卓系統又禁止華為手機使用。	2.857	5.429	0.833	0.495	news
2364	很多上了歲數的朋友們一定還記得經典的蘋果ImaMac系列廣告，妙趣橫生的二人轉既讓人會心一笑又能準確突出Mac產品的賣點。	7.000	5.857	0.0	0.35	news
2365	有段時間沒跟兄弟們聊酒了，我裝今天打算兄弟們喝個痛快，就我們已經準備好了，就等著大家跟我們一塊兒來散德行了！	6.000	6.571	1.069	2.195	news
2366	但當他對這個世界有所疑惑，希望尋求解答或幫助時，大人們卻只會說自己好忙，或者責備他整天不讀書，都想些沒有意義的事情做什麼？	3.000	5.667	0.0	0.943	news
2367	我們中的大多數人都認為時間自然存在，然而，對於科學技術中一些應用來說，精確到毫秒可以創造一個與眾不同的世界。	5.444	3.000	0.497	1.491	news
2368	據英國廣播公司當地時間2日報道，當天，英國的多家報紙都援引威廉姆斯的話說，他是仇殺和袋鼠法庭的受害者。	3.000	5.000	0.894	1.528	news
