No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
633	門外好象正在裝修，有點雜亂.	3.778	4.143	0.786	0.833	hotel
2370	世界衛生組織不久前將遊戲成癮正式列為一種疾病，現在，科研人員已經製作了一份線上心理測試，名稱為我是不是遊戲玩太多了?	4.778	3.500	0.416	1.962	news
1585	國營事業虧損連連，卻仍發放高額績效獎金，引發外界強烈批評。	3.750	4.143	0.829	1.245	political
1961	簡裕榮說有困難，同意戶隨即起身離開表示不滿。	3.143	5.800	0.35	0.748	political
2523	大多數疾病在發病之前，身體都會發出求救訊號，由於人們缺乏醫學知識，再加上一些小症狀太過平常，往往就會被忽視，錯過最佳治療時間。	3.143	5.000	0.833	0.926	news
1309	Razer共同創辦人暨執行長陳民亮Min-LiangTan)表示：「去年我們看到贊助隊伍當中，TPA戰隊的成績讓我們感到很滿意，而今年雷蛇也擴大贊助TPS，除了期待他們有更好的表現，今年跟明年也將提供更多的贊助資源，積極投入經營電競市場。	5.875	3.857	0.927	0.99	news
1798	我一直很想找機會和反馬的網友好好的聊聊馬英九完成很多前任與前前任都辦不到的事，單是一個台日漁業協定，李登輝、陳水扁都搞不定，他們整天認為台日友好，但是日本就是不跟他們友好。	5.125	4.571	0.781	1.178	political
607	很舒服，很寬敞，免費3小時國內長途，電腦免費上網，而且遊戲齊全，速度很快。	7.333	5.500	0.471	1.258	hotel
316	都只剩下2SRS，這對消費者來說，是「福」還是「禍」呢？本文的目的，只是給想要Camry的準車主！	4.778	5.167	0.416	0.373	car
585	房間：大小一般，被褥比較乾淨，離馬路有點遠，晚上比較安靜。	6.333	4.333	0.667	0.745	hotel
1185	我猜他可能沒有交給媽媽，後來我想法子讓他答應參加。	4.778	3.875	0.629	0.781	news
473	大部份人用車多是在市區走走軟懸吊適合台灣爛路。	3.375	4.429	0.484	1.294	car
1112	「熱情減退」或「積極度降低」等消極性理由，拒絕到校或選擇休學。	3.250	3.571	0.433	1.4	news
1532	作品屢次獲得部落客百傑獎，被賦予「最溫柔動人的親子部落格」評價。	7.000	4.625	0.535	0.857	news
2628	徐允文手中的心臟已經撕裂開來，泡在如同噴泉池的心包腔內，逐漸由快速跳動變成失去希望地抖動著，讓他的怒吼聲慢慢變成嗚咽。	3.500	6.125	0.5	1.269	news
1084	單親家庭加油打氣，讓大家瞭解單親家庭親子間的問題處境，單親家庭遇到困難要尋求協助管道，社會也要給予更多的包容與關懷。	6.375	5.857	0.992	1.355	news
598	韓日旅遊團住這裏的很多，前臺服務冷淡。	3.667	4.000	0.667	0.756	hotel
1462	有一天母親農忙後才發現，已經八個月的他還沒報戶口，由於鄉下人都是產婆接生，沒有生產證明，因此就隨便登記了一個生日，實際上他是五十三年十一月十三日出生。	4.222	3.250	1.03	0.968	news
945	26號下的單，由於等Rapoo的鼠標，拖到30號才送到，不過意外的是當天有降價，價保還便宜了44元，算是額外的收穫.	5.667	5.625	1.247	0.484	laptop
307	今天接到肇事者他媽的電話...說他們家經濟不好...兒子剛退伍...爸爸聽不見...聽到這些我只希望我的車趕快修好就好...其他就算自己倒楣了...晚上去辦出險...一切就交由車廠跟保險公司處理吧...唉...開快車真的一點都不帥...看他小女友都快嚇哭了==能夠轉彎打滑還撞我這麼大力想必速度一定不慢...只希望我的車車能快點回復原狀了...	2.667	5.000	0.943	1.069	car
1908	劉耀仁表示，更可惡的是，交大還是依開單多寡發放獎金，交通局相關單位竟不是依工作好壞，而是「雨露均沾」全發，根本就是變相加薪，把人民當傻瓜。	3.000	6.875	0.0	1.166	political
1374	涉嫌於山區盜伐珍貴牛樟木的嫌疑人，檢警和職棒球員對於許文雄的境遇一步輸全盤輸，感到不勝唏噓。	3.500	4.556	0.5	1.066	news
1122	滿足廣大刮刮樂彩迷需求，臺灣彩券積極推出新產品，16日不僅再度推出四款刮刮樂「新年快樂」、「金銀財寶」、「開運年菜」與「好彩頭」，其中，更有中獎率百分百的年節限定刮刮樂「新年快樂」，頭獎高達300萬元，有刮保證有獎！	6.167	6.286	0.373	1.03	news
140	帶一本小冊子，可以傳閱給你的朋友，分享擁有春天般美麗的心情，象鳥兒一樣放飛自己。	6.000	4.667	0.535	1.374	book
329	假如拓海的車子是GTR，然後跑贏86，你會看嗎？你會覺得刺激嗎？你會覺得神勇嗎？所以劇情通常拿不可能的邏輯，去引造所謂的刺激與入迷。	4.000	5.286	1.118	1.278	car
351	是日本要我們怎麼裝裝多少的不是和泰決定的豐田占了國瑞跟和泰百分六十的股份決定全都由日本人決定~~想要好的內裝好的配備好的東西請不要跟和泰講也不要跟國瑞講在01上講也沒有用~~請跟日本人講謝謝!!	5.375	4.375	1.218	1.218	car
1448	馬總統並表示二座國家級的客家文化園區規劃完善，希望大家都能去參觀親近客家文化。	6.600	4.667	0.49	0.471	news
2682	感恩有一部分是來自於互惠，也就是受了別人的幫助之後會燃起的一種情感，這種情感又會促使人去回饋或幫助他人。	7.429	4.667	1.178	1.247	news
179	德國書商和出版商協會主席霍內費爾德讚揚廖亦武，「恢復因鎮壓和壓迫而受苦人民的聲音」。	5.667	5.429	1.155	1.678	book
2707	清代康熙初年，有個人名叫李太學，他的妻子妒忌殘暴，常常虐待丈夫李太學的妾，發怒則扒妾的褲子鞭打，幾乎沒有一天不打。	2.375	6.250	0.484	0.968	news
2633	亞洲吃貨們，熊貓大廚做了桌熱騰騰的火鍋……作為2019年中國最重要的主場外交活動之一，亞洲文明對話大會正如火如荼地舉行。	6.571	5.000	0.495	1.414	news
1282	對此，臺中市動物保護防疫處長餘建中強調，市府已成立「臺中市動物保護重大案件查緝小組」，積極執行，並提供破案獎金。	6.000	3.143	0.0	0.99	news
453	不過國內遊覽車用的都是PVC仿皮悶熱又不透氣，長途搭乘的舒適性較差版大父親添購新車時不妨考慮和噶瑪蘭客運一樣的平織布椅吧客機、高鐵等長途運輸也都採用平織布椅除了視覺較有質感，舒適性也比PVC優清理方面也不像早期常用的絨布，悶熱難清理還容易卡灰塵佳豐現在好像做軌道車的座椅比較多？	4.375	4.500	0.696	1.225	car
1097	媳婦受不了苦日子，留下7歲孫子及5歲孫女，離家出走找不到人，陳翁因罹患糖尿病，做木工有職業病，年邁身體不好，又關節退化，無法彎腰，沒辦法工作。	3.250	4.857	0.661	0.99	news
1648	楊志良表示，不只民間企業，政府財政困窘，又不積極解決，提供給各部會預算一直不足，現在連公部門也大力撙節人事成本，增加約聘人員，主張保障勞工權益的勞委會，正是所有部會中最多派遣和約聘員工的單位，相當諷刺。	4.714	5.286	1.161	0.7	political
1663	陳致中13日則是針對陳沖的回答發文表示感謝，他說，繼臺北市長郝龍斌站在消弭對抗、社會和諧立場，支持阿扁保外就醫之後，陳沖在國會殿堂公開表示「如果釋放阿扁總統有助藍綠和解，也就是對臺灣的整體發展是好的，他願意支持」，「陳院長一席話，讓我很感動、很感謝」。	6.556	5.000	0.497	0.707	political
862	生日禮物又送我一臺可是卻這麼不好～～我需要個解釋。	2.778	5.143	0.629	0.833	laptop
1406	兩人用特殊手語溝通哥哥德克說，這兩個弟弟成年後的人生都在一起，住在同一間公寓，他們使用特殊的手語，只有彼此和最親近的家人懂，無法與外界溝通，「他們最害怕無法再看見彼此，這對我弟弟來說是無法承受的事情。	4.714	4.500	0.7	1.581	news
1774	這麼惡毒的人一點機會不給民進黨你叫民進黨怎麼能不恨他?	3.000	7.125	0.0	0.599	political
1575	阿爾及利亞的軍力沒問題，但不積極與美國或其他國家配合。	4.714	3.667	0.452	0.816	political
687	首先感謝您對我酒店風景和服務的肯定，酒店的水管會進一步的維護和保養，完善現有硬體設施	6.667	4.429	1.054	1.05	hotel
1888	釣魚臺若真成戰場，除了中日彼此敵意更加難解之外，日漸整合完成的東亞經濟圈更將蕩然無存，對於區域發展甚至全球經濟復甦皆是重傷害。	3.900	4.500	0.831	1.118	political
133	故事也夠味，想表達的意思也很清晰。	6.500	3.714	0.707	0.7	book
2914	麥美娟表示，爭取在青敬路聖保祿村、漁民村增設無障礙設施，包括建議平整在毗連青衣公園旁山坡，改建成無障礙設施。	6.375	4.125	0.484	1.452	news
2869	華為被限制Android系統使用權遭重挫，開發自家的行動作業系統不如預期，華為重重的危機正排山倒海而來。	3.125	5.143	0.781	0.35	news
71	有些生活，仍是在想像中纔會完美吧，而我喜歡這樣的小生活、小趣味，和淡淡的喜悅和無奈。	6.000	4.333	0.667	1.106	book
1419	網咖內玩家滿座，瘋玩《英雄聯盟》。	4.500	5.143	1.025	0.639	news
309	沒錯，鋁圈能裝的碟盤尺寸是有限定的！	5.000	5.250	0.0	1.199	car
2838	麗莎從來都不同情那些欺騙配偶的人??直到她發現自己也對婚姻深感不滿，而外來的引誘不斷讓她陷入情慾的掙紮。	3.556	5.889	0.497	1.523	news
923	主流數值計算軟件matlab可以順利安裝並運行，運算速度比主流cpu要慢一半（超頻時）6主流視頻播放非常流暢7改xp系統很容易。	5.444	4.000	0.956	1.309	laptop
1573	下一波的攻擊目標可能是鄰近的茅利塔尼亞、摩洛哥、利比亞或西非國家經濟共同體（ECOWAS）的會員國。	3.429	4.571	0.495	1.178	political
2464	澳門司警表示，在廣東省公安廳以及珠海公安的協調和協助下，4名年齡介乎25至39歲的兇手在珠海落網，相信案件涉及兩幫涉嫌操縱賣淫人士發生糾紛引起。	3.250	4.000	0.661	1.5	news
613	但這次7月上旬的入住新推出的特價雙人房，朋友反映房間比以前小多了，總體比以前的的套房差多了。	3.625	5.286	0.696	0.881	hotel
629	連梳頭的時候都從頭上梳出一隻小蟑螂，太可怕了.	2.300	6.833	0.9	1.067	hotel
457	司機也是人沒人願意拿自己生命開玩笑司機道德早就被景氣給幹掉了這兒的官員有幾個是司機出身的法規多且很多是很不合理罰金又高一般人出事了大多同情小車這兒不講道理只講大小偏偏做大車司機也要養家收入一年不如一年下延長工時是必要的累錢又少又有表哥整天拿法規找麻煩是問道德是..........	2.889	6.333	0.567	0.667	car
2343	摩根士丹利、瑞士信貸等四大外資最新出爐報告，態度轉向悲觀，預期美中貿易談判恐朝加徵關稅演進，瑞信證券更模擬華為若暫停出貨，臺積電等15家臺廠獲利將大縮水。	3.333	5.000	0.471	1.549	news
1124	「金銀財寶」刮刮樂則是以鈔票、金幣、金條等各式錢財寶物設計出豐富的票面，營造充滿財富的視覺及聯想，「金銀財寶」每張售價200元，最高獎金200萬元，超過6萬個1	6.375	5.667	0.857	0.943	news
2226	據兩位訊息人士透露，週四，特斯拉公司礦產採購的負責人在一次行業會議上表示，由於採礦業投資不足，特斯拉預計近期全球鎳，銅和其他電動汽車電池礦物短缺。	3.857	5.500	0.35	0.764	news
2298	但這項研究無疑是一大突破，將會對愛滋病患者的生活產生巨大的影響，因為如果正確服用藥物他們不會影響伴侶了。	6.778	5.000	0.629	1.247	news
2003	首先電池很重，然後飛機傾向於在固定轉速下長時間穩定飛行，很顯然這對於電動交通工具來說不是提高效率的好方法。	4.000	3.000	0.0	1.563	news
557	您好，再次看到您的點評很開心，感謝您再次選擇國賓大酒店入住.	6.500	5.625	0.5	0.992	hotel
2163	RewindCinemaVol.60FreeSoloPrologue設想一下，有一項奧林匹克運動，如果得不到金牌，你就得死。	3.375	6.750	1.111	1.92	news
1042	桃園地檢署檢察官李家豪昨指揮縣刑大、龜山警分局等單位近百警力，查獲魏懷良等23人到案，起出2把槍等，依組織犯罪、殺人、妨害自由等罪嫌送辦。	3.778	4.333	0.786	0.943	news
2789	旅美德州遊騎兵隊投手黃暐傑10日本季第3度被拉上大聯盟，今天在與休士頓太空人隊比賽後援登板，投1局守備沒幫忙，失掉2分非責失分，遊騎兵隊終場以4比11吞敗。	3.778	4.125	0.629	1.269	news
2245	兩國表面上立場堅定，特朗普突然威脅加徵關稅，但訊息顯示此前雙方各有退讓，協議內容未必符合外界期望，不確定性猶存。	3.556	4.625	0.497	1.111	news
1826	真是很奇怪耶，佔領忠孝東路，核四還是繼續蓋啊想當年地方反對蓋焚化爐時，鄉民正統的)都直接擋路不讓工程車過所有反核人士直接去核四廠的聯外道路上躺平不就達成停建目的了?	3.111	6.571	0.875	0.495	political
2069	這條路教我謙遜，放下比較心，沒有誰比誰厲害，只有自己有權選擇面對這條路的方式、找到最適合自己的步調，不卑不亢。	6.625	3.750	0.696	0.968	news
2090	金管會主委顧立雄今天表示，為鼓勵保險業投入非特許的長照產業，涉及不動產投資部分，將放寬收益率規定，至於收益率會調降多少還在研議，不過時程不會太久。	5.000	3.833	0.756	1.067	news
600	酒店針對客人提出的問題，現已認真整改，希望每一位入住渤海明珠酒店的您都能高興入住，滿意而歸。	6.889	5.125	0.737	0.781	hotel
871	配置比價均衡，玩一般的遊戲應該也撐的住了。	4.889	3.750	0.737	0.661	laptop
1732	他說，「新形勢下，我們面臨嚴峻挑戰，尤其貪汙腐敗，必須下大力氣解決，全黨須警醒起來，打鐵還須自身硬，要從嚴治黨。	6.250	6.000	0.968	1.309	political
2286	吉利汽車行政總裁桂生悅出席股東大會後表示，中美貿易摩擦的確令消費者信心下降，但相信中央已高度關注，並會推出政策剌激消費。	6.000	5.143	0.756	1.457	news
439	也希望政府拿出魄力，6SRS+ESP也該成為台灣的標準配備。	5.222	6.286	0.916	0.881	car
1914	黑色粗框眼鏡，左耳還有兩枚耳釘，髮型時髦。	6.250	4.571	0.661	0.728	political
2691	今次居屋申請首次提供電子申請服務，但蘇小姐表示，因為擔心網路系統可能出現斷線等問題，親身交表可跟客務中心主任溝通，相對較穩陣和較快。	5.250	2.375	0.433	1.218	news
1505	歌迷昵稱「京爺」的張芸京沉潛2年，言談中興起了結婚生子的念頭，宣佈「想婚」，不怕「京爺」形象破滅，歌迷心碎嗎？她笑說，「反正我早就想擺脫這個稱呼啦！	5.500	3.750	0.707	0.829	news
1676	童稱有直接證據︰要告去告童稍晚透過簡訊迴應「要他們直接去告好了，我有直接證據、證人，監督市政不受威脅。	4.000	6.000	0.775	0.926	political
717	我就納悶了：我怎麼就這麼倒黴啊？每次預定北方都會有麻煩，我想這不是偶然吧，北方的前臺服務真的有待提高。	3.333	6.286	0.667	0.7	hotel
2352	感謝這些人讓我們知道被珍愛、被重視是一種什麼樣的感覺，從此你才有能力不去妥協接受那些不足夠在意你的人。	7.000	5.333	0.775	1.414	news
503	事後我已經去裝原廠後內鐵了拍賣店家有進HONDA原廠後內鐵裝到好大約10張小朋友有找)Altis放馬過來吧當然是說說而已..希望所有車主小心開車~安全第一啦!)我在VtecSpirit的ID跟這裡的一樣啦~請多多指教)	5.333	4.000	0.745	1.069	car
1186	結果，他在課堂上大發脾氣，還兇那個補救教學老師說：「妳看過學生殺老師嗎？」把那個老師嚇得不敢上課，也不想再教他了。	2.250	7.286	0.829	0.881	news
2547	高雄市長韓國瑜今天出席凱道造勢大會，棄反毒活動、荒廢市政，高雄市議會民進黨團今晚發布新聞稿譴責韓國瑜將高雄市當跳板、備胎，政治性格之狡猾無與倫比。	2.714	5.429	1.161	1.178	news
2893	一名家住新北市的74歲洪姓老翁，流落高雄街頭，三天未進食，直到體力不支雙眼發直，兩頰凹陷神情悲涼，坐在新興警分局中山路派出所前，被員警發現	2.889	4.000	0.737	1.633	news
337	當然是包含技師、業務各種員工，這樣對台灣的經濟才有幫助...	6.000	5.286	0.667	0.7	car
2688	在遊戲開始時，可看到一堆由7種不同顏色所組成的色塔集合，每種顏色各有7座塔，雙方輪流拿取，先拿到同一種顏色的7座塔就能獲勝，或是最後獲得最多顏色的人贏得比賽。	5.125	3.875	0.331	1.269	news
1438	詹惟中說：「女方事業很棒，與愛人互相幫忙，感情會加深，男方則是事業有向上提升的好機會，愛情事業兩宜，有工作就要接，勇往直衝。	5.667	4.000	1.333	1.309	news
208	很大的幫助，女兒從弗洛格身上學會了愛心，學會了自信，學會了勇敢。	6.625	6.286	0.484	0.452	book
1443	視國家主權尊嚴於無物，令人失望透頂。	2.222	5.857	0.916	0.833	news
1921	他講述了權力更迭的過程，我覺得非常有趣。	6.100	5.750	0.831	0.829	political
1317	接下來兩場比賽精準的掌握了TPA固有的節奏，不但順利拉開比賽中經濟及裝備的差距，更選擇了最佳的進攻策略，順利的奪得勝利，甚至讓AZF提早舉了白旗投降，贏得全場歡呼。	6.500	5.500	0.866	1.118	news
1316	臺北暗殺星是臺灣第一支英雄聯盟職業電玩隊伍，有七名隊員，平均年齡二十一歲，這次出賽的五名主力是隊長MiSTakE、Toyz（劉偉健，香港人）、Stanley（王榮燦）、Lilballz（宋寬柏）與Bebe；後備隊員是Colalin（林穎璿，唯一女性）、NeXAbc（邱柏傑）。	5.222	4.000	0.629	0.894	news
235	尤其在辦公室工作時間很長或者想思想上逃離辦公環境的話可以偷偷的看一兩則小故事，那種感覺真爽，同事都不知道你在笑什麼。	5.778	4.875	1.03	1.053	book
65	臨近畢業，好友一個個離開，雖然沒有過多的描寫，但不免看了讓人心酸，就在一年前我也經歷了一場場大學好友的分離痛苦。	3.000	5.375	0.0	1.218	book
43	珍兒與之心，從最初的愛上，到經歷了坎坷，抵制了誘惑，始終如一，只深愛對方。	6.222	6.000	0.916	0.471	book
1089	項圈原本都是主人賦予貓狗的信物；原本承諾要照顧牠一輩子，而今卻送到收容所，12天之後若無人領養只能安樂死，最後留下一條破舊不堪的項圈。	3.125	5.667	0.599	0.943	news
2258	天貓蘇泊爾向北向南專賣店14日10點聚划算279元，前2000半價，實付到手價139.5元，32㎝大炒鍋，價格很不錯的，喜歡的值友可以關注。	5.500	2.875	0.707	1.763	news
2246	曉羊教育、課程幫、好專業、學業有方、未來規劃局、壹鼎生涯、優志願、百年育才、辰知等玩家都在追趕這波改革紅利，36氪也曾為新高改市場做過深度分析。	5.857	4.857	0.833	1.641	news
505	假如他不安全，買你覺得安全的車啊!假如開起來不像跑車...那就去買跑車啊!!配備不夠，沒有足夠的安全氣囊。	3.250	5.625	0.968	0.696	car
1685	權力的傲慢加上學位的傲慢，更會拒絕承認錯誤。	3.250	5.429	0.433	1.05	political
938	1、本商品最值得一提的就是性價比，hp的品牌，P8600的CPU，這就已經足夠了。	6.333	4.500	0.471	1.0	laptop
425	討厭Toyota五年前開Altis，我後悔為何十年前要熱血買四安保養嚇死人的進口車。	3.750	5.333	0.829	0.816	car
2951	OpenTelemetry成立的目的，是要為原生雲端應用程式，提供強健可移植的遙測功能，作為OpenCensus和OpenTracing兩專案的替代方案。	5.875	3.125	0.781	1.965	news
2940	全瓷復形物成為假牙主流現代人對於牙齒美觀的要求越來越高，臨床上牙齒缺損的復形材料選擇，除了考量牙齒缺損狀況、所需強度大小外，也都會注意美觀上需求。	6.000	2.875	0.667	1.452	news
469	我原本前一台車也是小鴨，你所描述的狀況我都知道，也經歷過	5.000	4.000	0.0	0.816	car
2068	律師又強調，申請人不能將個人對婚姻的認知強加於政府和社會大眾上，政府有酌情權決定是否在法律上承認同性伴侶關係。	5.400	3.167	0.49	1.675	news
1056	按讚的男網友多醉翁之意不在酒，只是想尋找一夜情。	4.100	5.000	0.831	0.866	news
286	在小林老師心裏，每一個孩子都是天真的，每一個孩子都是善良的，每一個孩子都有自由享受生活樂趣的權利，但我們現今的教育環境卻很難給予孩子他們真正需要的~~~悲哀~	2.889	5.444	0.567	1.066	book
2797	擔任科技公司高層是相當煩心疲累的工作，有時候會犧牲與家人相處時間，然而高層離職訊息傳出造成股價下跌，可說是高層做事可靠的象徵。	4.500	4.286	0.5	1.161	news
691	太小了，對於大塊頭的客人來說有點緊張。	3.571	5.111	0.495	0.875	hotel
2373	發泡技術與創新材料無新增木粉、木屑使用獨創配方與高壓發泡技術，雖然沒有使用任何木質材料，木屐卻保有了木頭質感，還有獨立氣孔。	5.889	2.444	0.567	1.257	news
1070	飛安帶來更多保障，也提供旅客更安心的服務品質。	7.000	4.222	0.535	1.133	news
625	房間的隔音很差，我隔壁入住了幾個人，開始唱歌，後來打牌，我聽得很清楚。	3.333	6.375	0.471	0.696	hotel
1500	AZF雖然實力堅強，但並不受人尊敬，本次大賽AZF違反運動家精神條款，在比賽時偷瞄轉播大螢幕，作弊取得優勢，遭主辦單位沒收20%的獎金。	3.333	4.750	0.471	1.199	news
605	早餐尚好，勉強過關，比三亞喜來登差了n倍，當然，價格差沒差那麼多。	3.429	5.000	0.495	0.816	hotel
2166	甘肅省紀委監委近期通報8起扶貧領域腐敗和作風問題，主要集中在危房鑑定弄虛作假、扶貧資金滯留、駐村不住村等方面。	3.333	5.000	0.745	1.291	news
1311	在臺北電玩展現場除了舉辦曜越太陽神、橘子熊職業電競隊伍的玩家見面會之外，也邀請世界知名電競選手進行《星海爭霸2》表演賽事，同時也推出優惠電競周邊來吸引玩家。	6.222	4.714	0.786	0.7	news
10	剛開始看的時候心情是平靜的，看到中間真的期待她有個好的結局，有個好的人生，可是不樂觀的情節越來越多，如預感，結局讓人很心痛，但是也讓人平靜。	5.500	4.143	0.5	1.125	book
169	莫名的悲哀，想像中愛玲應該是金枝玉葉，雖飽受風塵之苦，卻也是冰清玉潔，不想竟也碰到胡蘭成這樣，惡俗的混世魔王。	3.556	5.857	0.497	1.125	book
94	讀了“筋長一寸，壽延十年”一書，使我眼睛一亮，對我一個有自信的人來說：影響力很大，我雖然熱愛健身運動，但養生書籍我也非常喜歡，此書是一本操作性很強的一本好書，在日常生活中很適用，尤其是拉筋方法學起來很簡便，很遺憾就是缺少整骨知識操作要點，希望該書作者在今後的出版中加以完善。	6.222	5.625	0.629	1.111	book
1413	林定宏說，他喜歡觀察周遭的事物，有不方便的地方，就想辦法解決。	5.778	3.571	0.629	1.05	news
2130	RealmeX青春版殺入平價市場引發熱烈討論後沒幾天，聯想這邊也派出全新的Z6青春版到相同的價位段來征戰了。	5.375	3.778	0.484	1.397	news
1086	調查指出，7成2偏鄉弱勢童家中教育資源不足，近6成偏鄉弱勢童家中沒有電腦或網路，6成6偏鄉弱勢學童家中書籍不到10本，5成5偏鄉教師表示常得幫學生籌學費。	3.500	4.125	1.0	1.053	news
2478	據外媒報道，通過結合月塵和鐳射，德國漢諾威鐳射中心和不倫瑞克理工大學的太空系統研究所正在嘗試使用3D列印來建立月球殖民地。	6.833	5.000	0.898	1.512	news
1321	由於方家家境清寒，方父趕到殯儀館時，身上更只剩三百元，引起大批善心人士關切，一整天捐款救助電話不斷。	5.143	5.889	0.833	0.994	news
350	偷裝備~~我覺得大大你搞錯了吧!!和泰怎麼偷?	3.500	5.714	0.5	0.7	car
470	我也從沒買過toyota的車不是toyota不好純粹是預算剛好不在那個階層;除了老婆曾在加拿大買了一台yaris;但我從不認為別人買toyota就是不懂車或啥的青菜蘿波各有所好如果你的車被說成是垃圾/會撞死人的車.	3.667	6.375	0.471	0.696	car
1840	目前經濟部長月薪十八萬元，若以年終獎金一．五個月計算，總計年終獎金二十七萬。	5.444	3.833	0.831	1.344	political
2662	兒童精神分析師Klein說過，面對難以排解的負面情緒，小孩會卯足全力地表達怨恨，這反映出幼年精神病之典型攻擊特徵。	4.167	4.667	0.898	1.374	news
1838	國營事業有盈餘纔可以領績效獎金，這纔是公平的。	4.750	5.167	0.661	0.687	political
1708	「立委不是拿刀大砍就丟給行政部門，立法院不是拿刀互砍的地方，還有很多技術性的複雜問題，只是很多立委在處理時殺紅了眼，變成張飛打嶽飛、關羽砍項羽，全部亂了套」。	3.125	5.571	0.599	1.4	political
910	而且在節能上做的不錯，能夠自動調節頻率和速度，不開遊戲瀏覽網頁的時候，功耗降低的很明顯。	6.125	4.625	0.599	1.111	laptop
2723	民建聯李慧瓊表示，不支援動議，她說對領袖提出不信任是十分莊嚴的事，但民主派未有審慎用權，動輒提出，回歸以來4任特首，全部曾被提出不信任動議。	4.000	4.857	0.756	1.641	news
64	前前後後花了大約一個月的時間完成，感覺這個戰亂中的校園唯美得讓人羨慕，它比我在這和平時代經歷的大學生活更豐富。	6.667	5.143	0.471	0.833	book
707	該有的都有了，無可挑剔。	6.111	4.429	0.737	1.05	hotel
2009	可愛到爆的皮卡丘和傑尼龜、可達鴨等寶可夢一起在過去20多年裡征服的不僅是全世界的童心，還有大家口袋裡的錢。	5.667	5.200	0.471	1.327	news
2024	5月7日，米家空調伴侶2新品開售，價格79元，讓家中傳統空調變智慧，比169元的1代便宜了一半還多，代價就是不再是閘道器，功能更純粹。	6.222	4.333	0.916	1.764	news
673	您的入住滿意就是對我們接待服務工作最好的肯定與激勵！	6.778	5.667	0.786	1.155	hotel
411	謝謝樓上兩位大哥的熱心回覆我已經去原廠詢問了原因就是戶外溫度低所以空調會自動調節車內溫度後來今天開回家時戶外21度我冷氣23度我把後座出風口關掉結果前面冷氣竟然不夠冷有點溫我馬上把後座出風口打開竟然吹冷氣想說這麼奇怪前後竟然顛倒馬上把溫度調低前面的出風口就吹出冷氣了今天去原廠就檢查而已還幫我洗車算是賺到	6.556	6.000	0.497	0.756	car
2752	蘇丹掌權的過渡軍事委員會3日動用武力，驅散在喀土木軍事總部外靜坐抗議長達數週的群眾以來，蘇丹醫生中央委員會先前統計，血腥鎮壓造成40人喪命。	2.000	6.750	0.816	0.829	news
