No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
1722	「我知道選戰看似很蠢，很多評論員說這是特殊利益團體的較勁，如果各位能與參與造勢活動的人攀談，你會發現政治不只是表面這樣，你會發現年輕人透過參與，讓他們的後代能享受美好的果實。	6.111	5.429	0.875	0.728	political
397	不懂為什麼這種安全配備的車這麼多人想買單	3.250	5.778	0.661	1.133	car
726	呵呵，真誠感謝您的再次再次點評，我們相信在您的關注下我們會努力越來越好！	6.100	5.000	0.831	0.756	hotel
2115	一件爆款商品突然有了一個差評，在網上賣原創服飾的趙磊忐忑地聯絡了給出差評的買家，萬幸這不是一名職業差評師。	5.000	3.500	0.707	1.732	news
2359	毛嘉慶在臉書發表示，統獨是中華民國到臺灣後，歷史與政治的弔詭，民選總統後，演變為各不同立場政黨謊言交錯的政治算計籌碼。	4.625	4.625	0.857	1.654	news
2169	同為頂級前鋒，蘇亞雷斯32歲還在支撐著巴薩的鋒線，伊布37歲尚能在美國佔山為王，就連同齡的亨特拉爾，也跟著阿賈克斯煥發了第二春。	6.500	4.750	0.5	1.199	news
454	我鄰居買了一台U7，我問他使用經驗，他是說配備豐富，但是如果要買，建議我再等個兩三年，等這款車的問題修正後再買，不然.......。	4.400	4.286	1.114	0.881	car
1133	小龍迎春、旋乾轉坤、平安歡喜、新春如意。	7.143	5.500	0.35	0.764	news
1073	具中國籍人士能獲發我國護照的唯一可能性，是先在海外取得永久居留權，再向我國駐外館處申請中華民國護照；但外交部接獲申請後，仍會進行通盤考量，只有認定核發護照對國家有利，纔會同意放行。	5.556	3.714	0.956	0.881	news
818	入住時酒店的服務很好，大堂和房間一般，入住後發現房間的硬體較差，比如空調，馬桶，尤其是電視遙控器非常差，幾乎不能用。	3.000	4.571	0.667	1.05	hotel
2575	他們挖出了一批三年前埋在地下進行處理的生物可分解塑膠袋、普通手提塑膠袋，發現這些塑膠袋都沒有被完全分解，有一些甚至還堅韌得很，可以繼續裝載約2.3公斤的雜物。	2.750	5.875	0.433	0.781	news
1571	法等國憂AQIM攻擊歐洲法國和西方盟國擔憂AQIM會將恐怖主義轉移到歐洲。	3.333	5.429	0.943	1.05	political
1198	中職第四高，另外，合約還有高達600萬激勵獎金，若全數達成激勵高標，3年最高可拿到2400萬，等於平均月薪來到66.67萬，也僅次於陳金鋒，是中職史上次高。	5.333	4.625	1.155	0.992	news
2037	如果你是成熟的成年人，只有你才能評估這些東西到底是什麼，而評估的基礎是你個人的慾望和經驗，或許再加上與坦誠的朋友或諮商者討論。	5.625	3.778	0.484	1.227	news
2803	在新墨西哥州的沙漠中，相當於20000噸TNT炸藥的核武器，讓一朵巨大的蘑菇雲在距離地表近萬米的地方爆裂開來，最終在沙漠中留下一個10米寬的大坑。	4.000	5.333	0.894	1.886	news
832	大堂的服務員很熱情，有賓至如歸的感覺。	6.667	4.000	0.471	0.756	hotel
2540	近日，一起美國知名高校招生舞弊的醜聞爆出，揭露了幾十位美國明星和眾多華人富豪家庭向中間人支付?額，以獲得子女入學名校的資格。	3.111	6.143	0.737	0.833	news
1263	他們的部落格因此越來越受歡迎，許多狗友也會參考卡內的足蹟，再帶自家寶貝去玩。	6.000	5.143	0.866	0.833	news
1896	或許阿扁會深感時不我與，若在過去國民黨獨裁統治時期，不要說是貪汙，整個國家就是總統一個人說了就算，企業進貢還不夠，國庫通黨庫，數十年來國民黨黨產快速累積上千億元，至今信託後仍有數百億元，這些錢裏頭究竟有多少是臺灣人的民脂民膏？因此若要說貪，國民黨似乎還不夠資格，而這也是藍營極不願意真實面對的事實。	3.250	6.333	0.433	0.816	political
2535	日前，知名爆料網站slashleaks曝光了一張魅族16Xs多彩塑膠外殼照片，並給出了100%的可信度。	5.375	3.750	0.484	2.385	news
2313	他指出，港鐵去年再在其他兩個連線縫發現相同情況，相關檢查及測量申請表格亦缺失，港鐵就事件多次向禮頓發出不合格報告，並要求禮頓拆除及重建。	3.333	5.333	0.471	0.943	news
1435	「新的一年大家都不看好他們，但彼此的長輩都有支持的力量在，反倒是王心淩，今年追求她的可能不一定只有姚元浩，她是否能堅持，能決定他們愛情的運轉。	5.444	4.750	0.831	1.09	news
1767	老實說我個人是寧願整天打魔獸三國累了就玩LOL也不會想要當縣市首長跟立委之類的耶畢竟中路司馬玩得好的話一次星落可以打到對面五個英雄算是很好玩的遊戲當縣市首長跟立委感覺競選很累之後公務繁忙	5.000	3.167	1.0	0.898	political
1954	醫院裏的這些媽媽愁眉苦臉，她們好不容易懷胎10月生下的寶寶，輸在人生的起跑點上，每5個就會有1人死於營養不良；阿富汗兒童吃不飽，遠在南美洲的哥倫比亞，也有原住民兒童陷入悲慘童年。	2.200	6.000	0.872	0.866	political
2486	這最終成為了一個名為騰訊微信的創新與敏捷的商業案例，正式進入倫敦商學院戰略與創新課程，在本週第一次上課。	6.000	4.625	0.0	1.932	news
1749	小弟深深覺得激情或衝突並無法訴說要求或解決問題.	4.000	5.625	0.707	0.484	political
1638	居壓倒多數的人民在天性和態度上是如此的脆弱，以致用嚴肅的推理還不如用情感更能支配他們的思想和行動。	4.714	3.714	0.452	0.881	political
749	早餐很不錯，去周邊主要商業區也不遠。	6.444	4.111	0.497	0.875	hotel
1558	西拉伊特說，法官的職責是保護婦女兒童合法權益。	6.000	4.000	0.816	0.866	news
2790	最近有一名網友表示，自己的父親愛吃檳榔，但此不良嗜好會對口腔造成影響，因此他便決定幫父親戒檳榔癮，用小黃瓜與紅色芒果乾製作出健康版的檳榔，讓網友直呼太有才。	6.857	5.500	0.639	1.384	news
2529	點贊是社交網路裡最美好的部分，每當代表點讚的小紅點彈出，都意味著我們獲得了來自別人的認同、共鳴、讚許……真的嗎？	4.444	4.625	0.831	1.867	news
1931	災區正辛苦重建，臺灣朋友的支持及援助超過物質上的意義。	6.875	6.000	0.331	0.577	political
125	力所承受的艱辛對安樂死也有些瞭解，最後章節的那句我們已經不再相信壞運氣了，壞運氣不存在，運氣不存在。	4.750	4.000	0.433	1.069	book
2267	車到了，簡單說幾句內飾比我想像的好，當時驗車的時候買看著在太陽下曝曬的新車簡直佛了，坐進駕駛艙感覺還可以，比不上E級，但是感覺打平5系問題不大。	6.000	4.833	0.756	1.572	news
841	同事裝的另一大牌本本好多了，bios基本等於廢物，無隨機驅動，網站上只有Vista驅動，跟客服聯繫多時才搞到驅動，還特別自己集成了一張帶SATA驅動的XP安裝盤才裝上，費了很多精力。	3.800	5.833	0.872	0.373	laptop
1613	中評社指出，中國的這些反制動作再次表明，美國的武力威懾措施並不湊效，不管美國採取何種武力威懾措施，中國都不會懼怕，中國會堅決維護領土完整。	6.333	6.778	1.247	0.416	political
2089	不久前微軟給PC玩家們帶來了一個非常好的訊息，原本以主機為主要服務物件的XboxGamePass訂閱服務，現已確定會擴充套件到Windows10平臺上。	6.125	3.750	0.599	1.561	news
2863	第三屆世界智慧大會智慧科技展和體驗區準備就緒，智慧科技展和體驗區展覽體驗總體面積將達到近6萬平方米，彙集了國內外智慧領域的先進技術成果。	6.286	4.286	0.7	1.03	news
526	請注意且小心的操控它！	5.125	5.556	0.331	1.066	car
2168	效力於勒沃庫森的左後衛溫德爾曾經在一次採訪中透露過自己防守羅本的策略，他說如果所有體面的防守辦法都無效，他就會被迫使一些小伎倆。	4.667	3.857	0.471	0.99	news
314	還有，最不期望的就是這種比爛的砲火！	2.500	7.500	0.5	1.0	car
2204	分析稱，貿易戰既可以成為特朗普贏得大選的決勝籌碼，也可能演化成他的弱點，關鍵取決於貿易協議達成的時機和力度。	5.000	2.444	0.0	1.423	news
193	人類要實現生命的永恆就有超越死亡。	5.125	4.125	0.331	0.927	book
741	住過的最差的之一１．房間極其悶，在高原本來就缺氧，悶在房間裏極易加劇高原反應；２．簡陋。	2.667	6.714	0.471	0.452	hotel
1969	公民監督國會聯盟常務理事顧忠華也表示，執政黨在年終慰問金和國營事業績效獎金上「預留空間」，讓人懷疑未來恐以「選票考量」來推翻本屆會期立法院所做出的決議，這是以拖待變，有欺騙的嫌疑。	4.000	5.375	0.816	1.495	political
1877	鋼盔也要油電雙漲，今年起勞健保也漲價，人民是總統的頭家，頭家都生氣了，公僕卻不在意；以前發生重大事件都有官員負責，如今人民生活難過，卻沒有官員下臺，這個政府完全是無感、無責任。	2.571	6.200	0.495	0.748	political
637	聯繫攜程工作人員時他們還說酒店已派人來接只是搞錯了我的手機號碼，笑話哪家酒店接機是不用舉牌而是用手機聯繫的？而且之前幾次入住該酒店都是舉牌接機的，工作失誤不可怕只是攜程和酒店的人員一起來欺騙客戶把客戶當傻瓜實在是缺乏最基本的職業道德。	3.333	5.857	0.816	1.125	hotel
1789	今年六月馬決定調漲電價，民怨爆發，雖說臺電虧了很多錢，但很少人理解	3.778	5.625	0.786	1.409	political
2379	財政司司長陳茂波說，政府近年推出多項不同資助計劃和獎學金，目標著重發掘年青人不同的志向和能力，幫助他們作多元發展及拓闊視野。	7.125	3.778	0.781	2.149	news
1398	諾貝爾和平獎的給獎標準，通常是表彰致力推動和平者的終身成就，如二○○八年和平獎得主、曾成功調停科索沃、印尼亞齊等地紛爭的芬蘭前總統阿提沙利；或鼓勵仍進行中的和平努力，如一九九四年和平獎得主巴勒斯坦解放組織領袖阿拉法特、以色列總理拉賓與外長裴瑞茲，就意在鼓勵中東和平。	6.000	3.714	0.775	1.03	news
520	如果不常跑高速公路，比方說小黃如果後做不常帶小孩，或是只有偶爾載不熟的朋友那安全配備低一點無所謂，可以省很多錢台灣人命的值錢程度隨著國力不振早就成長有限只能說，不同產品有鎖定不同客層想要強調安全的，自然會去買其他車廠的或是進口車不然去買Lexus啊....安全氣囊或是ESP都少不了的便宜就是有便宜的做法，有錢能買汽車，誰想要騎機車去肉包鐵呢?	4.000	5.429	0.816	0.495	car
2597	菲方認為，這表明無論在垃圾處理問題上還是對菲關係問題上，加拿大政府都沒有採取嚴肅的態度，加拿大將菲律賓當作垃圾傾倒場的做法使菲律賓人民受到嚴重侮辱。	2.714	7.333	0.452	1.333	news
1876	以前大家不相信臺灣會餓死人，現在卻發生單親媽媽偷奶粉要給小孩吃，實在悲哀。	2.714	6.143	0.452	0.833	political
645	可能這位小姐心情不是很好對我即是嘆氣又不耐煩，可是在與老外交談時態度可以同5星飯店比較一下了。	3.143	4.875	0.639	0.781	hotel
1807	美國有關「歡迎一個強大、繁榮、和平的中國」的立場以及要和中國探索構建新型大國關係的表態，值得肯定。	6.500	4.857	1.025	0.99	political
418	原廠要有能力及意願來主動研究及保修它，車主遇到這個問題已經很不舒服了，請原廠用最大的熱忱來處理。	3.222	6.333	0.629	0.943	car
1050	入圍倫敦影評人協會年度最佳導演的除了李安與麥可漢內克外，還有「00:30淩晨密令」的凱薩琳畢格羅、「世紀教主」的保羅湯瑪斯安德森以及「安那託利亞故事」的努瑞貝其錫蘭（NuriBilgeCeylan）。	5.444	4.750	0.497	1.09	news
574	空調溫控不好，暴熱，呵呵。	2.778	5.111	1.03	1.449	hotel
2001	在這些小老闆中，總會有人在為日益壯大的公司的管理而苦惱，可以說，在這個時候，教科書上的東西是不管用的，而大公司的管理制度也同樣不適合。	4.444	3.889	0.497	1.449	news
2750	政府的一意孤行、且拒絕公眾諮詢之下，結果不單在立法會造成大混亂，而且在社會也引起自雨傘運動以來的最大型的社會動員，反對修訂。	3.111	6.000	0.737	1.414	news
2288	知名YouTube硬漢兄弟成員之一的黃包包近日與網紅女友閃亮亮的不雅片3度外流，除了尺度較先前兩部外流片大上許多，兩人均正臉入鏡，引爆網友熱議。	3.444	4.444	0.497	1.165	news
1611	然而，美國軟硬兼施的策略讓中國更加清醒的認識到了美國在釣魚臺爭端中的真實目的，對美國也愈發不信任。	4.250	5.286	0.829	0.7	political
1517	根據資訊工業策進會產業情報研究所MIC)研究，2011年全球遊戲人口超過3億人，遊戲市場規模632億美元；預估2012年則再增至691億美元；2013年跳升至732億美元；2014年達773億美元；2015年預估值可達821億美元。	5.625	5.500	0.992	1.581	news
1977	行政院長陳沖隨後宣示，只有支領原月退休金兩萬元以下的退休人員，及因作戰或因公成殘、死亡的退伍軍職人員及其支領半俸遺族，才能領取年終慰問金。	5.000	2.667	0.0	0.471	political
2668	涉事男子得手後迅速逃離現場，職員事後報警，警方到場在附近一帶兜截及翻查閉路電視搜證，案件列作刑事毀壞，交由西區警區刑事調查隊跟進。	4.000	3.000	1.323	1.658	news
1822	我同意你破窗進去嗎?	4.000	6.000	0.943	1.323	political
1992	人民日報海外版：中國有能力為受害公民討回公道。	5.333	5.286	0.816	1.03	political
17	學會愛，抓住愛，把握愛，珍惜愛，那就會有幸福。	7.222	4.167	0.629	1.067	book
2584	如果你必須要聽一個打車公司的高管說說隨著無人駕駛計程車的興起，人類司機的未來會變成什麼樣，那富有爭議的前Uber執行長特拉維斯·卡蘭尼克會是一個很不錯的選擇。	5.857	4.333	0.833	1.106	news
1557	蘇丁16日告訴法新社記者，「這番粗俗言論不應出自一名法官和最高法院法官)候選人之口」。	3.778	5.750	0.916	0.968	news
1048	麥可漢內克（MichaelHaneke）執導的「愛慕」是最大贏家，贏得最佳影片、最佳女主角與最佳編劇，並且入選了10大影片。	7.000	4.500	0.707	1.258	news
2021	為了截圖更加清晰，我還去b站衝了大會員，然而1080+看上去也不怎麼樣，這不是坑爹麼，有電視的話還是在電視機上看爽！	3.778	5.625	0.786	1.728	news
50	異地戀的思念會毒死一個人的熱愛。	3.375	6.167	0.484	0.687	book
1273	高人氣與好口碑，入圍最佳智慧型手機，將與一季內銷售超過2000萬支的蘋果iPhone5、超過百萬支銷售量的諾基亞Lumia920，以及去年累積銷售量超過3000萬支三星GalaxyS3、超過500萬支的Note2，共同角逐此一大獎。	6.000	6.333	1.0	1.155	news
2613	令人欣喜的是，中國民營商業航太公司的迅速崛起，讓國家隊不再形單影隻，這些商業航太公司正在向全產業鏈、全場景突圍和趕超。	6.333	4.444	0.471	1.707	news
562	商務間是比基礎房型豪華間高兩個級別的全新房型，目前推出年終回饋498元商務間升級活動，希望大家更喜歡我們的新房間、新銀帆！	6.375	4.375	0.484	1.111	hotel
2839	漫畫/陳彬在擁擠的地鐵上，突然有人高喊臥倒，周圍乘客頓時陷入慌亂，多名乘客跑動逃生，有不少人跑出了地鐵……這一幕，發生於5月17日的深圳地鐵7號線上。	3.375	5.375	0.484	1.798	news
1188	怕孩子被貼標籤，甚至還會怪老師。	3.889	4.571	0.737	1.05	news
1039	治平對象，桃園警方昨查獲魏懷良等23人，依組織犯罪條例送辦。	5.000	4.625	0.535	1.409	news
2864	後來企業軟體需要的技術越來越複雜，功能越來越複雜，企業就養不起那麼多、那麼專業的開發人員了，就開始購買外部的商業軟體公司的軟體產品和實施支援服務了。	4.333	4.000	0.471	0.816	news
1965	對黨和首領的忠誠，是手握機槍的革命者的基本標誌。	5.444	5.000	1.066	0.535	political
2713	我是1980年上小學的廣西孩子，童年時看的都是愛國主義軍事題材片，所以，我心底有根陳年的刺，有畏懼和警惕。	4.000	3.000	0.0	1.414	news
1746	他說，臺灣要用善意而非仇恨來改變中國，對中國也不能只講求經濟利益。	5.125	4.875	0.599	0.781	political
979	一、最顯著的優點是電池使用時間長；二、配置比較齊全，藍牙、攝像必備的都有；三、做工還不錯，烤漆的也比較漂亮；四、小巧便攜，就一本雜誌大小，一般書包就能裝下；五、品牌還可以，網上的資料相對較全；六、一般情況下硬盤和風扇聲音還不算太大。	5.500	5.000	0.5	0.926	laptop
994	沒有一部可以直接打得通的電話，有一部聲訊電話，打10次。	3.429	6.750	0.495	1.09	laptop
2185	按照特斯拉的說法，AutoPilot功能已經在全球有了超過10億英里的行駛記錄，絕大多數情況下，都比人類司機更機敏和安全。	7.000	5.500	0.0	1.708	news
2550	受害人無能力複述事發經過，疑犯或在保持緘默、推諉卸責下，逃脫謀殺或誤殺罪，又或控方要被迫控以較輕罪行。	3.714	5.500	0.452	0.957	news
2906	就當大多數人都以為1599元的Note7Pro就是Redmi的上限的時候，它用一款打上了Redmi標籤的2499元驍龍855手機讓所有人目瞪口呆。	5.571	6.333	1.178	1.599	news
2897	遠見雜誌最新公佈縣市長施政滿意度調查，臺中市長盧秀燕6都墊底，多位民進黨議員聯袂質詢時，批評市府施政毫無章法，前朝政策停擺，逢龍必反，無法獲得民心。	2.667	5.000	0.471	1.265	news
1775	學匪:我的自由不受限!!我跳脫體制外!!我想罵誰鬥誰人肉誰是我的自由!!我佔領立法院是我的自由!!公民不服從!!但是，其他人的自由由我來決定非我族類想進出立院，要先讓我搜查，放行才可進入，我同意他們才有人身自由。	3.000	6.250	0.5	0.661	political
1310	對現在臺灣電競玩家來說，除了有很多很好的贊助商，而雷蛇也針對玩家量身訂做許多電競設備，讓玩家可以發揮完整的實力，還有一個很好的環境，像是TPA、TPS的戰隊可以互相觀摩與學習，是追求夢想是最好的時刻。	6.444	4.667	0.685	0.471	news
1997	失望對象二:臺灣理盲!爛情!拿無知當力量公共政策不比數據不比評估卻比肚皮薄厚餓不餓得死?	3.000	6.750	0.0	0.968	political
1710	國家安全和發展利益逐漸超出傳統領土、領海與領空範圍，不斷向海洋、太空、電磁、網絡空間拓展，形勢將要求軍隊必須提高保護「利益邊界」的能力。	5.600	4.625	1.114	1.111	political
2375	我對面坐著一對情侶，他倆最讓我羨慕的不是坐下來給對方涮杯子，也不是時不時摸一下對方的頭或者臉，而是一個人說出另外一個人的毛病，然後兩個人哈哈大笑。	6.667	5.167	0.471	0.687	news
84	就像米娜姐說的一樣：愛的時候，做再多事都不嫌麻煩.	6.333	5.750	0.667	0.661	book
1194	從首度談薪得知林益全期待加薪百分百想法，義大犀牛隊就開始討論這價碼的可行性，雖然正反意見不一，最後還是從平均30萬加到50萬元，最大的關鍵在於林益全4年穩定表現，已證明是最值得投資的潛力績優股。	6.556	5.714	0.497	0.452	news
2868	相較於上次會見明仁忘了扣上西裝釦子被批評失禮，川普這次明顯沒那麼緊張，進入皇宮室內馬上察覺西裝敞開，悄悄伸手扣上釦子。	5.500	2.667	0.5	1.7	news
1213	小田急百貨公司相關負責人便表示：「現在很熟悉『朋友巧克』概唸的年輕小女孩，甚至根本就不知道『義理巧克力』的概念呢。	4.500	3.625	0.5	1.495	news
2106	隨著Uber和Lyft等打車服務規模的擴大和自動駕駛汽車技術越來越受歡迎，有研究指出紐約或舊金山等人口稠密城市的私人汽車保有量可能會下降。	5.125	4.000	1.053	1.581	news
953	如果打遊戲估計還是會比較熱	5.125	3.875	0.331	0.927	laptop
2254	提出這項法案的議員AaronPeskin稱舊金山有責任去監管技術的過度使用，因為開發這些技術的公司總部就在這裡。	4.714	2.571	0.452	1.05	news
2348	生活於香港，急速的並不只有步伐，有時連說話時都會帶著一股不耐煩的心急語調，特別是面對親密的人，一刻的耐性也不願保留。	3.444	4.667	0.497	1.155	news
407	九成以上可能是假車禍詐騙!!一般汽車跟機車擦撞	3.375	5.857	0.696	1.125	car
2239	不光如此，戴爾還在XPS13的硬體基礎上做了更多的改進，比如說位置更合適的相機或是HDR螢幕，這些都為XPS132-in-1加分不少。	6.250	3.250	0.661	1.479	news
1562	北韓核試後，環球時報總編輯胡錫進發表微博稱：朝鮮走在錯誤的路上。	4.375	3.875	0.484	1.536	political
1303	由於前2場比賽中，卡爾瑟斯都扮演了關鍵的角色，因此AZF第3場使用禁止使用角色的權利，禁止雙方使用卡爾瑟斯，不料此舉正中TPA下懷。	4.750	4.750	0.661	0.968	news
1821	什麼都暴力就好了啊，談什麼民主你問過我嗎?	3.125	7.625	0.781	0.992	political
1096	獨力扶養年幼2孫，穿破衣、吃愛心餐，感嘆毒品毀了他的家，高市青山行善團號召網友愛心接力，協助陳家走出困境。	5.556	3.833	0.497	1.067	news
534	如果是直線因該會比較好一點.	4.500	4.625	0.5	0.484	car
1224	但真的懷孕時，對方又能負什麼責？怎麼負責？怎麼照顧？目前他能充分照顧自己了嗎？恐怕很多時候，在懷孕後，如果對方也是青少年往往負不了什麼責任，貢獻出精子的這位男性也會很懊惱，不如在發生性關係前，就好好防範於未然。	3.000	6.143	1.342	1.457	news
1017	安裝系統是麻煩，主要是LINUX的原因，用魔術分區分完格式化後仍然不能進入Dos，這時需要用FDISK命令，但要加參數MBR，也就是鍵入FDISK/MBR就解決問題。	6.000	4.375	0.866	1.495	laptop
1544	臺灣防暴聯盟執行秘書張琳說，去年三月臺中曾發生一起駭人聽聞的兒童兇殺案，起因是一名十五歲的國三女學生與廿九歲朱姓網友交往，兩人疏遠後，朱嫌不斷騷擾女方，女學生事前雖曾向警方求助，卻無法獲適當保護，導致女學生弟弟遭朱嫌殺害。	2.444	6.000	0.497	1.069	news
