No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
1293	臺北暗殺星準決賽勝上季冠軍由美國Riot遊戲公司發行的「英雄聯盟（LEAGUEOFLEGENDS）」遊戲，目前正在美國洛杉磯進行第二季世界錦標賽，來自臺灣的臺北暗殺星昨天在準決賽以二比一逆轉擊敗世界排名第二的俄羅斯Moscow5隊，晉級總決賽，一旦獲得冠軍，獎金高達一百萬美元，亞軍亦有二十五萬美元。	5.875	5.167	0.599	1.462	news
1162	被騙女還有博士生警方清查發現，受害女子的共同點，都是未婚且體態較豐腴，除有博士班學生，還有護士、幼教人員、工程師、會計、公務員等，平時交友很單純，大多未談過戀愛；警方提醒女性網友，與人網上互動要提高警覺。	4.000	4.125	0.866	0.781	news
3	書今天朋友已經收到了。	5.333	4.286	0.667	1.03	book
1550	力培養能指揮打仗、保障打仗的優秀人才。	5.889	4.000	0.875	1.155	news
1117	關西福祉科學大學從3年前開始，每年提早在開學前舉辦新生聯誼會，協助準新鮮人先找到「學友」，安心享受大學生活。	6.333	4.000	0.667	0.756	news
757	服務員態度很惡劣。	2.444	6.875	0.497	0.599	hotel
66	當初想買也是看了許多的好評後才下的單沒想到完全沒有別人說的那樣好.	3.444	5.571	0.497	0.495	book
2703	臺灣兒科醫學會提醒家長，在睡眠上給寶寶的幫助越少越好，讓孩子學習自行入睡，並能大幅降低嬰兒猝死症候群的風險。	6.000	4.571	0.816	0.728	news
812	酒店的接待人員還是很熱情，就是餐廳的餐太難吃，服務很好，知道我們要一早去酒泉，餐廳還在沒開餐前給我們打了包，很感謝！	6.667	4.500	0.816	1.118	hotel
59	對於一本廣受好評的書“錦上添花”多少有點多餘，讓人有所收穫是每一個閱讀人的願望。	6.000	4.286	1.054	1.485	book
885	鼠標，嘿嘿，只能用兩個字形容：安逸！	5.750	5.857	0.829	0.99	laptop
2361	這些年來，網路上可取得資訊的數量和格式已經有了劇烈的改變，不論是影像、影音內容的大幅成長，或是增添了更多可透過擴增實境模式檢視的3D物件。	6.000	4.556	0.816	1.165	news
1808	但構建中美新型大國關係，不是嘴上說一說就管用；美國必須學會尊重中國重大核心利益，少做表裏不一的「蠢事」。	4.667	5.375	0.471	0.696	political
1314	賽事主播長毛表示，透過ＴＰＡ打入英雄聯盟總決賽，已經把臺灣在國際的能見度，提升到另一個新的境界。	6.571	4.286	0.495	1.278	news
1563	不過中國長期以來一直支持這個難以預測的盟邦，主要是顧慮到北韓不安的情勢可能會造成湧向兩國邊界的難民潮、美國勢力在朝鮮半島擴展，甚至最終帶來兩韓統一，這都是中國不願意見到的事。	4.000	3.889	0.775	0.875	political
2318	24分鐘的時間裡砍下高效的17分6板3助攻，考辛斯用壓倒性的實力讓德克爾感受到力量上的差距，也讓布萊恩特瞭解到火鍋的滋味。	5.429	4.857	1.05	0.833	news
2557	美國國土安全部在週一釋出的一份警報中警告，不只是中國製的手機可能會偷傳資料回中國，中國製造的無人機也可能會向中國的製造商傳送敏感的飛行資料。	3.750	4.714	0.661	1.385	news
1104	據對華援助協會轉述，中國大陸盲人維權律師陳光誠近日對侄子陳克貴遭法院判處3年3個月的監禁，表達極大的憤怒與譴責。	2.667	7.750	1.155	1.09	news
2513	中國的近代史是一段憋屈的歷史，因為清政府的軟弱無能，簽訂了一系列喪權辱國條約，後人回顧這段歷史，都不知道說啥好。	3.500	3.167	0.5	1.675	news
689	開始拿到的房間，房間內充滿很強烈的煙味，實在忍受不住，要求換房，不知是否前臺有意見，給換了一間比前一間小的多的房，算了，將就一下睡一個晚上吧，心想。	3.000	4.889	0.0	1.197	hotel
2473	一戶姓顧的人家，大兒子在廠裡被桁架上掉下來一根螺栓砸中腦袋，搞成神經病，有時竟在半夜嗚嗚叫起來，很煩人。	3.333	5.167	0.471	1.213	news
1757	以色列擔憂，都反對軍事攻擊伊朗的黑格和凱瑞，會讓以色列很難對伊朗核設施採取軍事行動。	3.444	4.857	0.685	0.833	political
1626	正值中國大陸與日本對峙日益緊張之際，民進黨主席蘇貞昌率團訪問日本，對於此行的宣傳造勢或許不無些微效果，但卻會使中國大陸對他僅有的一絲幻想也完全幻滅，並將使民、共兩黨之間黨對黨的良性互動更不可能。	4.100	4.750	0.943	0.968	political
340	我不是那台小黃，我想保養廠我就保留，因使用TOYOTA以10多年。	5.111	4.143	0.567	0.99	car
1878	一個恢復白臉很久的朋友在臉書發言剛剛有一個朋友說:他寧可死於核災，也不願意被林義雄威脅。	3.444	5.778	1.066	1.03	political
2745	又認為本案被告罪行重大，但監獄裡面可以提供的教化功能有限，因此判處無期徒刑，終身褫奪公權，並要求被告在入監之前，監護五年，治療期精神疾病。	3.375	3.875	0.992	1.166	news
2339	首先它具備卓越的耐用性，不僅獲得了IP68防水防塵等級和MIL-STD-810F認證，而且能夠在零下10度的環境下正常工作。	6.500	5.000	0.5	2.777	news
2785	大家表示，從習近平總書記的重要指示中，我們看到了他對英雄的關切與敬意，對全社會凝聚奮鬥新時代強大力量的殷殷期許。	6.125	4.833	0.927	1.067	news
1905	搞得支持服貿得聲音好像完全被抹殺掉。	3.222	6.000	0.916	0.943	political
182	好心情是要分享的。	6.500	4.857	0.5	1.355	book
2122	全版的雙螢幕似乎總是在進入主流與不進入主流的邊緣上，無論是消費者還是廠家們對於完全拿掉鍵盤這件事還是沒有信心。	4.333	3.857	0.471	1.125	news
1791	台灣意識覺醒這沒什麼，也不是這一兩年的事情，每個人都愛台灣這對國民黨來說有什麼好擔心不安的，一時的激情難免	5.000	5.143	0.707	0.833	political
230	哈哈，就她那麼小還靈感，我偷偷地笑，呵呵~當然啦繼續給她買嘍。	6.625	5.286	0.857	0.881	book
429	三O幾年前爛車頂事件是一大敗筆，連我爸都受驚了!品質不良又不負責任，但它實在好開~T的話..行銷大過一切歌後或七速，完完全全適合多數國人買車的特性；但撇開一些該有的安全科技不談，至少在設計上使得維修容易又可以少花錢，問題少~希望台灣將來會有個真正競爭的市場!目前消費者真的很吃虧。	3.222	5.625	0.786	1.495	car
1748	有鑑於新聞報導和社會對立	4.444	4.143	0.831	0.99	political
706	住後感言：同樣的服務，他們更驚喜；同樣的微笑，他們更真誠！	6.875	5.143	0.599	1.641	hotel
1953	聯合國工作人員：「阿富汗社會讓媽媽們覺得，她們不夠格來哺乳，然而母乳對小孩來說是黃金飲品。	3.889	3.750	0.875	0.968	political
826	說錯了，是虎丘，哈哈~~	5.500	5.286	0.707	0.7	hotel
1217	「LINE免費貼圖」粉絲團已經超過3個，雖然同時有貼心網友呼籲這次詐騙訊息，但仍有網友持續轉貼受騙中，《ETtoday新聞雲》呼籲雲友協助針對該粉絲團進行檢舉，別讓不法業者得逞。	5.000	5.286	0.667	0.7	news
409	安全配備很重要但駕駛方式，行為也同樣重要影片中那位車主完全沒注意前方路況幾乎快撞到了才踩煞車切到右線還好當時右線沒有車不然被他撞到還真衰安全配備是輔助不要以為防彈車多安全它只能讓你躲過前波攻擊你還得想辦法駛離現場否則一樣掛點懂嗎?	4.857	5.714	0.833	1.161	car
1420	選手出國比賽，體委會總是用「非正式運動項目」來拒絕授旗，但往往奪牌後，又能得到總統等官員的召見。	3.400	4.875	0.49	0.599	news
2134	對於安卓使用者來說，各種雜亂繁多的訊息推送是影響使用體驗的關鍵因素，大量APP都會無節制地推送訊息，導致有用資訊被埋沒、系統效能被拖累、電池續航時間被縮短。	3.556	4.125	0.497	0.927	news
2334	我自己沒遇過特別大的，但同事丁丁見過超驚人尺寸的阿公，根據丁丁的分析，那個阿公一定曾對他的生殖器動過手腳。	5.167	4.143	0.373	1.641	news
2456	與聯想之前釋出的VR眼鏡不同，這是一款toB的產品，旨在為員工提供幫助，以提升工作效率，提高培訓質量，與多個團隊成員協作等。	6.400	4.125	0.49	1.166	news
490	保養買車容易養車難...騎機車很方便油錢保養都便宜停車也不用收錢只是辛苦了點下雨天麻煩天氣太冷或天氣太熱都不方便那又怎樣反正只是上下班而已忍耐一下嚕!幹嘛為了那一點爽度而去浪費辛苦賺來的錢呢!!!體諒老婆是好男人的行為!!!但是請量力而為吧!	4.875	5.143	1.269	1.355	car
753	我去CHECKIN和CHECKOUT的時候，感覺很不舒服。	2.556	5.875	0.831	0.599	hotel
2705	由於保險局宣佈研議訂定傳統型人壽保險門檻，並且拉高投資型人壽保險門檻比率，首當其衝即可能讓類定存、類儲蓄險銷聲匿跡。	4.500	3.500	0.764	1.979	news
1715	我希望與各位州長坐下來談，我要謝謝四年來，支持國家的美國人民。	6.444	5.000	0.497	0.756	political
2470	玩家將扮演山姆·布橋斯，勇闖因死亡擱淺而面目全非的世界，他揹負著未來希望的碎片，踏上旅途，一步步重新連繫這個分崩離析的世界。	5.714	5.857	0.452	1.245	news
273	對於學習者來說，真正的樂趣在於學習本身。	5.750	3.875	0.661	1.691	book
108	由於本人也是剛讀這本書，暫時不能對這本書的全部情況做到完全把握。	5.000	4.286	0.0	0.881	book
2558	自從中國於2018年爆發非洲豬瘟疫情後，這個對豬隻而言無藥可醫、難以根除的病毒就迅速在亞洲國家之間擴散。	2.750	5.556	0.433	1.165	news
792	定得是豪華套間，但一點都不豪華。	3.500	6.111	0.5	0.737	hotel
2304	但當發生地震或其他自然災害期間或之後，交通燈熄滅了，其他司機驚慌失措，到處都是殘骸，人們歇斯底里地四處奔跑，此時自動駕駛汽車又該怎麼做呢？	4.000	5.500	0.5	0.5	news
1639	也正是這樣的人，最容易成為使國家通往極端主義政權的推手。	4.375	3.500	0.484	0.866	political
2627	這些火箭企業已發射了6枚火箭，其中藍箭航太去年10月發射的三級固體運載火箭朱雀一號及今年3月零壹空間發射的四級固體運載火箭遭遇失利。	3.444	4.111	0.685	1.197	news
1094	朱男以量刑過重而提出上訴；檢方也提上訴指出，朱男的惡性已達窮兇惡極，還揚言要殺女友全家，濫殺人命，非處以極刑無法避免日後再殺害女友與家人。	2.500	7.111	0.5	0.994	news
1984	太多台灣支持FACE的以己度人，因此很難理解為甚麼全世界有這麼多人反對FACE。	3.750	6.429	0.968	0.728	political
1561	報導說，印尼國會司法委員會迴應，已經質詢安迪（AndiAzhar），這個月將作出決定，輕則警告，重則解職。	3.571	5.750	0.728	1.199	news
2527	經常混跡於值得買，看各路大神分享好物，也讓我受益良多，無奈自己水準太差，不能給值友們作出貢獻，每每想到這一點很是慚愧。	4.000	4.556	0.667	1.771	news
655	酒店最大的好處就是離DFS超級近，大包小包可以放回房間後繼續去其他地方逛。	7.000	4.875	0.707	0.781	hotel
332	不要光注意它的好省油、輕便、便宜、耐用...)，也要注意車商所不願告訴你的真相主被動安全缺乏所以，當這些車主主被動安全配備不足)，面對這些安全性的議題！	5.000	4.857	1.225	0.833	car
2244	一個非常罕見的第一代iPod，原廠包裝甚至連保護膜都沒有撕開的完美品相，已經出現在eBay的拍賣頻道，要價19995美元，超過它釋出時價格399美元的50倍。	4.750	5.625	0.661	0.992	news
2938	想要改善家中的空氣品質，除了挑選優質的機型，也必須建立正確的使用觀念，定期更換濾網才能達到過濾髒空氣的最佳效果，髒濾網不但讓造成二次汙染，也讓機器耗損更快！	5.375	4.100	0.484	2.119	news
1029	網友盛讚TPA是臺灣之光，「悅悅」表示，TPA的榮耀使臺灣與世界的距離又拉近了一些，還有人開玩笑地表示，以後10月14日就是「電競日」	6.444	6.000	1.066	0.866	news
2817	5月17日，有網友分享一個奇葩故事，一對深圳情侶吵架，一氣之下把兩個人存的買房款捐給騰訊公益祭奠愛情，但是過了兩天卻又反悔想退款，令人大跌眼鏡。	4.750	4.333	0.433	1.633	news
2890	暫委法官練錦鴻判刑時批評，張健華的證供不盡不實，法庭不接納他的供詞，又認為女事主的口供誠實可信，在受淩辱後沒有即時求援，吻合她的害羞和內向的個性。	4.600	3.143	0.49	1.457	news
1903	還有政治立場鮮明的同學理直氣壯的說以前跟他很好的國小老師因為一直發深藍的文讓他看的很不爽所以刪了他好友。	3.444	6.375	0.497	0.484	political
2418	這種首圖怎麼放都好像會得罪到粉絲的主題，只好犧牲一下如夢近期特別寵愛的平野??惹～反正這孩子的人氣也確實高到兩個排行榜都擠進前10囉。	5.857	3.286	0.639	1.666	news
362	這種車重比較，是給那些喜歡論斤秤兩評論車子好壞的人看，你如果沒這種重量迷思，又何必堅持yaris比較輕	4.667	5.333	0.816	0.471	car
1235	寒假檔佔樂園全年2成業績，今年假期長，觀光局預估造訪樂園人數可達135萬人，增加4成6，從北到南拚優惠，新竹業者春節期間，120公分以下免費入園，其他時間動物姓氏買票100元，等於打1折，碰到蛇年，苗栗樂園除夕前屬蛇免費，過年期間140公分以下也免費，屏東業者同樣推不到115公分的小孩不用錢，看準家長省錢心態。	5.625	3.143	0.857	1.245	news
1059	小琳則覺得贊數愈來愈多時，表示圖與文都有人欣賞，「有被關心的感覺」，虛擬世界裏看不到對方，不在乎對方的動機，就算有不良動機，有網路當防火牆，大可不必理會。	5.375	5.286	0.484	0.881	news
2074	5月9日訊息，據國外媒體報道，從7月18日起亞馬遜將不再運營中國國內市場業務，不過公司並未忘記中國賣家，它們推出了借貸服務。	5.333	3.833	0.471	1.213	news
1043	前一秒，母子還開心慶祝兒子的生日，下一秒，卻變成兒子目睹母親慘遭撞死的悲劇！	2.375	6.500	0.484	1.414	news
2729	個護鐘錶小小值輕薄到不敢相信是純物理防曬，膚感吊打歐美一眾防曬的韓系小花~說到夏天護膚第一要緊的事，那必須是防曬囉！	6.167	6.500	0.898	2.63	news
2033	因沉迷網路造成學業荒廢、生活失序、人際障礙的孩子愈來愈多，要協助這些孩子改善也有困難，主要因為缺乏病識感，孩子不認為有改善的必要。	3.333	5.000	0.471	0.577	news
2929	多名美國專家學者批駁說，這種基於文明衝突論的觀點漏洞百出，過度誇大中國威脅，是對中國和美中關係的誤讀，凸顯了一些美國官員在對華政策上的傲慢態度。	3.667	4.143	0.471	1.457	news
1394	求求你們，放過這些孩子吧!謝謝。	4.000	6.000	1.491	1.069	news
1947	英、美、法、日、星各國都報導了施亞努逝世消息以及他對柬埔寨的貢獻。	6.000	5.143	1.0	0.639	political
1831	還說未來應該回到「有盈餘纔有獎金」的原則！	4.375	5.375	0.696	1.317	political
968	第二臺電腦的職能，便攜夠用，當然光驅除外，遊戲免談。	4.625	3.625	0.484	1.654	laptop
2397	辦公小小值可書寫可繪畫，花體字必備~筆尖輕微變換角度即可書寫/繪畫出線跡不同的線條，可用於書寫藝術字，繪畫等等。	5.375	3.000	0.484	1.633	news
1237	之前人力銀行公佈今年有七成上班族年終獎金不到1個月，現在卻有遊戲媒體公司年終獎金平均有10萬塊，一般員工最高可以領到21萬，更特別是這家遊戲媒體的年終給的方式，不是用評分，而是用出任務拿積分以及打遊戲來換年終。	5.875	4.889	1.166	0.737	news
384	你不會看嗎我是積極想看啊你看不懂嗎樓主比我忙很多要上班要客戶要妻小我也沒挑釁啊挑釁是說我油耗比他強才叫挑釁好嗎我是想改買T牌才想看啊你沒看我貼出一堆好康的喔我百分之一萬要測試的啊你那麼挺樓主那你請他出來或你有加入贏了你也有的分如何我找臺階下咧你要不要也來參一腳一起看看休旅車最強境界啊	3.429	7.000	0.904	1.069	car
1335	明道大學吳信達助理教授參加2012iENA紐倫堡國際發明展，以「超輕型質子交換膜燃料電池」榮獲銀牌獎殊榮；今年並在儲能技術發展榮獲「第十五屆莫斯科阿基米德發明展銀牌-銀牌獎」。	6.889	5.857	0.737	0.639	news
215	至於淩小萌，很可愛，像個小駝鳥，估計在此文中，不是顧正榮生病住院，小萌肯定還會繼續逃避吧！	4.444	3.714	1.066	1.03	book
2264	雷軍和林斌本週赴印度進行商務活動，昨天，一張雷軍身穿印度傳統服飾、被網友親切稱為雷長老的照片引發米粉熱議。	5.500	5.429	0.5	0.728	news
40	倒是“兔子”深得我跟孩子們的喜歡。	6.500	4.143	0.866	0.99	book
1683	改善形象即可化解，無疑是個大錯誤。	4.000	4.429	0.894	0.495	political
446	不會吧!!!我也是讀清華高中耶!更巧的是我也是高榮線我都是坐這台好幾百萬的車上下課喔哈哈哈車子很新，司機態度很好喔!是妳爸爸喔，重點是坐起來好舒服喔...每次要上課一上車挑好自己想要的位子，舒服的坐著。	7.333	6.571	0.667	0.495	car
1725	工程師甚至美國總統，這就是本國的希望。	5.750	4.833	0.968	1.067	political
2809	壞習慣2〉長期悲傷體質極衰弱且血液積毒症問題嚴重的人會被悲傷的情緒擊垮，而且除非能臥床休息、保持溫暖和安靜，並且不進食，否則可能帶來死亡。	3.111	4.444	0.567	2.362	news
666	您反映的問題客服部已記錄，我們會在以後的工作中改善，謝謝！	5.143	3.250	0.35	1.199	hotel
1519	本次獎助學金在審查過程中看到許多同學生活條件拮据，且大部份來自單親及隔代教養家庭，甚至有些同學寄人籬下由親友扶養帶大，讓審查委員們感到百般不捨。	3.889	5.889	0.994	0.875	news
909	觸摸板手感非常好，與託手區過渡很好！	6.556	5.667	0.497	0.943	laptop
493	恰巧剛入手CT不久...首先，我覺得油電車不好開，但好玩！	6.000	5.667	0.0	0.471	car
2283	至於政府表示要堵塞漏洞，他認為無可能只有20日諮詢，當局應整合各界意見並重新諮詢，否則只會令人覺得政府是別有用心。	3.875	4.750	0.599	1.639	news
1792	面對台灣終究是中國的領土的問題這才是國民黨真正勝選的關鍵	5.250	5.000	0.433	1.414	political
1355	四處攻擊路人，幸好大家遠遠見他不對勁，都繞道而行。	3.222	5.333	0.916	0.471	news
276	除了自己閱讀外，還大力推薦並送給給朋友。	6.143	5.000	1.457	0.926	book
175	逃離中國封殺而流亡德國。	3.286	4.167	0.452	1.067	book
700	強烈建議不要入住！	2.000	7.625	0.667	0.992	hotel
1859	對於國營事業工會的強烈反彈，國民黨團幹部私下表示，這是經過立法院長、各黨團黨鞭協商所作出的決議，「不可能再變了！	4.000	5.625	0.816	0.696	political
463	呵..老實說一堆開著T牌的，說要用好輪胎比較重要，結果還是爆爛輪胎..不然就是一台便宜的車，改的亂七八糟排氣聲又大...不重視安全性的亂鑽結果跑起來比人家富豪..S60沒改的車還慢我相信消費者都是明眼的只有些業務和網軍是喇叭嘴的所以那些傢夥我想大概塑化劑當水喝..因為對他們來說..沒差.....所以.	3.222	5.800	0.786	0.4	car
667	酒店設施沒有其他城市的喜來登出色。	3.667	5.143	0.667	0.639	hotel
2728	充滿童趣的故事、鮮豔活潑的畫面、風趣幽默的表演、精彩絕倫的交響樂現場演奏，獻給孩子的人生第一場交響樂，選它就對了。	6.778	6.125	0.629	1.833	news
2635	今天淩晨，在納木錯開展的第二次青藏高原綜合科學考察研究中，由中科院空天資訊研究院研製的繫留浮空器成功挑戰海拔7003米的高度。	7.000	4.125	0.707	1.615	news
363	當你沉浸在你無敵好正確的商業邏輯的時候有沒有轉過來認真思考一下工程邏輯是什麼？你有沒有認真正視過工程專業的堅持豐田戰本田，網路大戰至少戰了20年為什麼戰個不停沒有結論交集豐田管理出幾本書本田管理出幾本書豐田成功或者本田成功或者說誰信仰豐田的成功，誰信仰本田的成功學而不思則罔	4.444	4.143	1.066	1.125	car
1004	1、服務沒得說，MM長得也漂亮2、看來沒有拆過，封裝的很嚴實，好像也是第一次開機，彷彿看見清純MM向我招手3、在一樓自己檢測，音效還不錯4、測壞點，用了優化大師，慚愧，反覆好幾遍，我還是沒看出來有沒有，不會看啊，汗5、不漏光吧，螢幕效果很好，看半天眼睛也不累6、鍵盤溫度不是很熱，有人說的風扇響聲大，完全能忍受	7.000	6.375	1.0	0.696	laptop
1234	今年寒假史上第二長，一放30天，全臺19家樂園和觀光局合作，提前促銷，除夕前，每天有大人陪同的前100名國小學童，100元就能入場，春節期間拍照上傳活動網站，再抽60吋大電視。	6.200	4.000	0.872	1.069	news
438	因為CAMRY沒有EPS，台灣一年會有多少人因此受傷/死亡。	3.500	5.500	0.5	1.118	car
38	圖畫過於煩瑣，看的人心煩意亂；文字更是不知所云，壓根不是中國人在說話。	4.000	4.625	1.054	1.111	book
675	同時酒店現階段推出了優惠房價及相應的增值服務，具體您可查詢網站內容，真誠期待您的再次光臨！	6.500	5.500	0.5	1.118	hotel
1660	英國經濟學人雜誌批評馬總統「笨拙」，馬要求外交部透過駐英代表處表達抗議，請問你是否贊成這做法？	4.556	4.625	0.497	1.218	political
1906	前言：人民生活苦，政府官員不願減薪，也不願少領年終，每年還編列各種獎金名目Ａ人民錢、變相加薪。	2.556	6.000	0.956	0.667	political
880	完美支持XP，不敢買HP和ACER就是怕不能裝XP，這臺終於沒讓我失望，BIOS裏ACHI選擇IDE就可以了，所有XP驅動在聯想網站輸入產品編號都能下載到，4999價格也比較合理，螢幕不錯，散熱一般，用一段時間，觸摸板就發熱了，外接鼠標如果需要禁用掉觸摸板，需要先裝個老版的，選擇“當存在USB定點裝置時禁用TOUCHPAD”，然後再裝新版的才行，直接裝新版，沒有這個選項！	5.375	5.500	0.484	0.707	laptop
845	希望能給我一個明確的答覆，謝謝。	5.111	4.875	0.737	1.269	laptop
1161	取得人頭帳戶，專門鎖定身材豐腴女網友，以假照片與甜言蜜語「誘婚」，再以「廠商要賄賂我，不能用自己帳戶收回扣」，成功把女網友帳戶騙走，共有20名女網友受害，其中一名國立大學女博士生獲知到案時，被愛衝昏頭的她堅稱︰「你不要騙我，他一定會來娶我的！	3.000	5.250	0.0	0.433	news
2611	當地時間週一，他在Twitter發文稱，瓊恩、丹妮莉絲連同瑟曦一同死掉，然後讓一個心胸寬闊的小個子男人坐上鐵王座。	3.833	5.167	0.687	0.373	news
2433	對於中國科技創新和保護智慧財產權的努力視而不見，不厚道；對於國際技術交流和創新合作進行雙標解讀，不公道。	3.125	6.125	0.927	1.364	news
1565	紐約時報分析指出，北韓此次核試對習近平構成重大外交挑戰，特別是習曾強調他希望美中能建立「新型大國關係」。	5.625	4.750	0.857	1.199	political
922	1整體做工精細2白色的基本不會有手印的困擾，這是我選擇白色的主要原因3鍵盤的手感好；觸摸板的多點功能會有驚喜4電池續航能力確實很強，很滿意5cpu沒有想像的那麼差，日常文案工作和上網絕對夠用。	6.600	4.857	0.49	0.99	laptop
1091	朱姓男子因不滿就讀國中的女友有意分手，去年三月間躲藏在女友家，先以菜刀砍死女友的十二歲小弟，後又持刀砍殺大弟，再挾持女友到頂樓企圖同歸於盡，震驚社會。	2.000	6.667	0.943	1.944	news
1971	中油、臺電、臺糖、臺水回溯自一○○年度便不得編列超過一．二個月的績效獎金；此決議引發國營事業工會的強烈不滿。	3.556	5.750	1.343	1.639	political
903	6、裝XP後機器中的光盤都有驅動，好像不缺什麼驅動，裝XP時在客服的指導下很順利，就是IDE下裝的，不知道是否慢了。	5.222	1.750	0.629	1.09	laptop
1543	臺大社工系副教授沈瓊桃二○○九年對兩千位臺灣大學生進行隨機抽樣問卷，結果顯示有交往經驗的大學生，曾受肢體暴力者達十八.六％；同樣數量的國高中生有一個月以上交往經驗的有卅六％，其中三成曾有受暴經驗，就是說每十名國高中生，就有一名曾受非同居親密關係暴力經驗。	2.750	5.143	0.829	0.833	news
797	下次還會入住這家酒店，有興趣的朋友不妨也去試試。	6.375	5.500	0.992	1.225	hotel
2598	天文臺預測，本港地區今日天氣，大致多雲，有幾陣驟雨，中午前後驟雨逐漸增多及有狂風雷暴，最高氣溫約31度。	4.875	3.111	0.331	1.853	news
856	儘管實際上沒有9.5小時，但是用上7個小時是沒問題的，完全可應付移動辦公，比EPC900的1.5小時提高了不少。	6.333	3.875	0.667	0.781	laptop
1504	世界排名絕對不是隨便排排，在3戰2勝、5戰3勝的賽制中，TPA居然能夠一而再、再而三的創造奇蹟，打敗這些世界排名頂尖的隊伍，實在難以置信。	6.714	7.000	0.7	0.632	news
1670	正出訪中國的李永萍更在昨晚委託律師到臺北地檢署按鈴控告童仲彥誹謗罪，並強調週日返臺後會提出高額民事求償。	4.111	5.333	0.875	0.745	political
2563	律師表示，禮頓知道採購物料及螺絲帽接駁有問題，是應該通知港鐵及即時解決問題，但禮頓從來無向港鐵提及，港鐵就連線縫問題向禮頓發出138份不合格報告。	3.571	4.000	0.495	0.756	news
1252	另位陳水扁醫療小組成員、客社前社長張葉森也表示，阿扁過去被關在北監裏，被日光燈一直照射，監視器也一直對準阿扁，其他受刑人運動時可大家一起運動，只有阿扁單獨做運動，法務部只選擇對馬政府有利的方向講。	3.333	5.875	0.943	1.269	news
546	我選擇堅決不再去.	4.200	5.714	0.872	1.485	hotel
2458	多次對Google祭出重罰的歐洲聯盟競爭事務執行委員維斯塔哲表示，目前是打造數位時代遊戲規則的關鍵時刻，呼籲政府建立規範，迫使Google與競爭者分享資料。	4.625	5.667	0.696	1.563	news
228	看了鄭淵潔的這一系列的書，寫了一篇作文描寫一隻小狗到了外星球的故事，寫得還是比較生動有趣了，連老師也打了個“好”字。	7.125	5.714	0.599	0.7	book
60	情感，你去試，你就會有收穫---要麼幸福、快樂，要麼痛苦、遺憾。	5.625	3.875	0.484	0.781	book
840	外觀是重點，的確挺好看，有點imac的風格，不過拿到手的機器上面不知道蹭了點什麼黑，還好能擦掉，而且最讓我鬱悶的是y330這款在vista下對顯卡的評分竟然比我的y430還高！	3.778	5.875	0.416	0.599	laptop
2505	然後說這樣反而更好，否則即便一時虜獲某人的心，但正所謂人心難測，誰知道什麼時候對方又會改變心意，何必白費功夫呢？	3.625	4.556	0.992	1.771	news
977	動項的時候，偵測震動的那個功能不要關，那個是保護硬盤的。	5.222	4.750	0.416	0.829	laptop
391	而我純粹以一個看不慣的路人的角色在發言，我不認識樓主，但願意幫他說句公道話。	5.143	5.143	0.833	0.833	car
1691	民進黨前主席蔡英文上週在媒體投書「寫給2013的臺灣」，然而筆鋒流露老練的民粹修辭，委實令人擔憂。	3.000	4.625	0.667	0.857	political
1274	其中李姓大學生態度挑釁，竟出拳毆傷對方，吳也遭另兩人反擊掛彩。	2.875	6.375	0.331	0.484	news
2351	受汽車銷售縮減和後續汽車研發成本攀升影響，本季度營業淨虧損為25.040億元人民幣，同比增長了68.2%。	4.500	4.625	1.0	0.857	news
1453	比黃昭順年紀大一輪的「老蛇」國民黨立委徐少萍，同樣也是「蛇」怕蛇，心情卻很複雜，如果要比喻，有一點像怕鬼，卻又愛看鬼片。	4.556	4.429	0.497	0.904	news
